PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,PF,NBA_FANTASY_PTS,DD2,TD3,PLUS_MINUS
DeMar DeRozan,SAS,29,7,3,4,251,22.1,8.3,17.1,48.7,0.0,0.1,0.0,5.5,6.3,86.4,1.4,5.3,6.8,4.6,1.7,1.1,0.1,2.3,39.3,1,0,-4.7
DeMarcus Cousins,GSW,28,8,3,5,133,16.5,5.7,14.3,39.6,0.8,3.2,25.0,4.3,6.8,64.0,2.4,8.1,10.5,5.1,5.1,1.4,1.6,6.5,40.6,1,0,-7.8
DeMarre Carroll,BKN,32,5,1,4,119,10.0,2.7,11.5,23.7,2.1,7.2,29.2,2.4,2.4,100,1.8,4.2,6.0,0.6,0.9,1.2,0.0,2.4,20.8,0,0,-10.6
Dennis Schroder,OKC,25,5,1,4,151,16.5,6.0,13.1,45.5,1.4,4.8,30.0,3.1,4.3,72.2,0.5,3.3,3.8,4.1,1.4,1.0,0.0,2.6,28.6,0,0,-5.0
Deonte Burton,OKC,25,3,1,2,4,16.1,8.0,40.2,20.0,0.0,16.1,0.0,0.0,0.0,0.0,8.0,8.0,16.1,0.0,0.0,0.0,0.0,0.0,35.3,0,0,8.0
Derrick Favors,UTA,27,5,1,4,103,20.6,8.0,12.6,63.9,0.0,1.0,0.0,4.5,6.6,68.4,5.2,7.7,12.9,1.4,1.7,1.4,3.1,4.2,50.1,2,0,1.4
Derrick White,SAS,24,7,3,4,191,20.0,7.7,14.2,54.7,0.9,3.2,29.4,3.6,4.9,73.1,0.2,3.8,4.0,4.0,2.8,0.9,0.9,3.2,33.5,0,0,-1.5
Domantas Sabonis,IND,23,4,0,4,96,12.7,4.5,10.9,41.4,0.4,1.5,25.0,3.4,5.2,64.3,2.6,8.2,10.9,6.0,1.9,1.1,0.4,4.5,37.4,0,0,-12.4
Donatas Motiejunas,SAS,28,5,2,3,19,25.3,11.7,19.5,60.0,0.0,1.9,0.0,1.9,3.9,50.0,5.8,7.8,13.6,3.9,0.0,0.0,0.0,1.9,47.5,0,0,1.9
Donovan Mitchell,UTA,22,5,1,4,193,19.9,6.7,20.9,32.1,2.1,8.0,25.6,4.5,6.2,72.7,1.3,3.4,4.7,3.0,3.9,1.5,0.2,2.8,31.1,0,0,-7.1
Doug McDermott,IND,27,3,0,3,29,7.4,2.5,12.3,20.0,0.0,8.6,0.0,2.5,4.9,50.0,3.7,2.5,6.2,4.9,0.0,0.0,1.2,2.5,25.9,0,0,-6.2
Draymond Green,GSW,29,22,14,8,850,12.4,4.8,9.7,49.8,0.6,2.4,22.8,2.2,3.0,71.8,1.7,7.7,9.4,7.9,3.5,1.4,1.4,3.6,40.3,14,6,5.4
Dzanan Musa,BKN,20,2,0,2,15,9.8,4.9,7.4,66.7,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,4.9,0.0,9.8,17.2,0,0,34.4
Ed Davis,BKN,30,3,1,2,41,14.1,6.2,8.8,70.0,0.0,0.0,0.0,1.8,1.8,100,3.5,13.2,16.8,1.8,0.0,0.0,0.9,7.9,39.5,1,0,18.5
Edmond Sumner,IND,23,1,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,54.0,0,0,112.5
Ekpe Udoh,UTA,32,2,0,2,6,0.0,0.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-47.1
Enes Kanter,POR,27,16,8,8,461,14.2,5.9,11.4,51.4,0.1,0.3,25.0,2.4,3.2,75.6,4.1,8.0,12.0,1.5,2.0,0.9,0.7,2.8,33.6,5,0,0.7
Eric Bledsoe,MIL,29,15,10,5,423,17.4,6.5,15.7,41.1,1.4,6.1,23.6,3.1,4.3,70.6,1.7,3.1,4.8,5.4,2.7,1.4,0.5,2.4,34.2,0,0,7.2
Eric Gordon,HOU,30,11,6,5,410,17.2,5.9,13.2,44.7,3.3,8.4,40.0,2.1,2.5,85.7,0.4,2.0,2.5,1.2,2.4,0.6,1.0,1.9,24.4,0,0,0.7
Eric Moreland,TOR,27,8,6,2,28,2.6,1.3,2.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,15.3,17.9,3.8,0.0,0.0,0.0,6.4,29.8,0,0,-35.8
Ersan Ilyasova,MIL,32,15,10,5,272,13.5,4.6,10.7,43.2,1.6,5.3,30.0,2.6,3.3,80.0,2.6,6.7,9.4,2.8,0.9,1.3,0.8,5.3,34.3,0,0,11.6
Evan Fournier,ORL,26,5,1,4,175,12.8,4.9,14.2,34.8,1.6,7.0,23.5,1.2,1.6,75.0,0.6,2.7,3.3,2.1,2.5,1.4,0.0,2.9,21.7,0,0,-19.6
Evan Turner,POR,30,16,8,8,245,6.3,2.2,6.8,32.6,0.1,0.1,100,1.8,2.2,80.0,1.9,8.7,10.6,5.1,1.9,0.4,0.4,3.2,27.4,0,0,-0.4
Fred VanVleet,TOR,25,24,16,8,592,11.7,4.0,10.1,39.2,2.3,6.0,38.8,1.5,1.9,77.4,0.4,2.0,2.4,3.8,1.3,1.1,0.4,3.0,23.4,0,0,2.0
Furkan Korkmaz,PHI,21,4,3,1,36,19.2,6.1,18.2,33.3,3.0,8.1,37.5,4.0,5.1,80.0,0.0,6.1,6.1,5.1,1.0,0.0,1.0,5.1,36.1,0,0,-21.2
Garrett Temple,LAC,33,6,2,4,63,8.0,1.7,6.3,27.3,0.6,4.0,14.3,4.0,5.7,70.0,0.6,3.4,4.0,1.1,1.1,1.7,0.6,4.6,20.3,0,0,-2.9
Gary Clark,HOU,24,2,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,9.7,0.0,0.0,0.0,0.0,0.0,11.6,0,0,-19.3
Gary Harris,DEN,24,14,7,7,517,13.8,5.1,11.0,46.2,1.4,4.0,35.1,2.3,2.6,86.8,0.6,3.4,4.0,2.2,0.8,0.8,0.6,2.6,25.4,0,0,3.6
George Hill,MIL,33,15,10,5,395,15.8,5.7,10.8,53.4,1.8,4.4,41.7,2.5,3.0,81.8,1.4,3.5,4.8,3.8,0.5,1.1,0.4,3.1,31.2,0,0,6.6
