PLAYER,TEAM,AGE,GP,W,L,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM
Marvin Williams,CHA,29,78,32,46,26.1,46.5,53.5,39.9,15.9,49.4,7.5,10.7,12.1,23.9,74.8,25.2,97.9,2.1,85.2,14.8
Mason Plumlee,BKN,25,82,38,44,21.3,99.4,0.6,78.1,1.1,0.0,15.9,21.9,19.4,77.0,68.2,31.8,0.0,0.0,68.2,31.8
Matt Barnes,LAC,35,76,51,25,29.9,39.7,60.3,36.9,2.6,53.4,25.3,9.7,17.9,34.3,72.3,27.7,98.5,1.5,85.2,14.8
Matt Bonner,SAS,35,72,49,23,13.0,45.2,54.8,36.4,8.3,52.3,4.9,11.4,19.3,28.0,62.5,37.5,100,0.0,80.9,19.1
Matthew Dellavedova,CLE,24,67,43,24,20.6,45.6,54.4,27.0,13.2,63.9,3.1,9.1,14.7,13.8,32.6,67.4,89.7,10.3,67.6,32.4
Maurice Harkless,ORL,22,45,9,36,15.0,64.6,35.4,67.1,0.0,19.0,25.3,13.9,17.1,67.1,62.3,37.7,100,0.0,68.3,31.7
Meyers Leonard,POR,23,55,32,23,15.4,54.3,45.7,47.7,14.1,43.1,6.7,9.2,9.5,33.6,79.5,20.5,93.6,6.4,84.8,15.2
Michael Beasley,MIA,26,24,11,13,21.0,84.0,16.0,79.2,31.1,11.3,2.8,9.4,22.6,48.1,35.7,64.3,100,0.0,41.3,58.7
Michael Carter-Williams,MIL,23,66,21,45,32.6,83.4,16.6,67.9,14.3,11.2,12.3,20.9,21.4,53.6,20.4,79.6,91.7,8.3,27.5,72.5
Michael Kidd-Gilchrist,CHA,21,55,27,28,28.9,100,0.0,74.9,22.1,0.0,23.7,25.1,23.2,52.8,71.4,28.6,0.0,0.0,71.4,28.6
Mike Conley,MEM,27,70,47,23,31.8,68.6,31.4,51.7,10.7,29.0,12.3,19.3,15.1,41.0,24.1,75.9,72.0,28.0,37.2,62.8
Mike Dunleavy,CHI,34,63,41,22,29.2,45.3,54.7,34.3,15.5,53.9,13.3,11.8,11.3,18.8,76.5,23.5,96.3,3.7,86.6,13.4
Mike Miller,CLE,35,52,31,21,13.5,14.0,86.0,9.2,3.7,88.1,7.3,2.8,7.3,5.5,20.0,80.0,100,0.0,89.2,10.8
Mike Muscala,ATL,23,40,26,14,12.6,85.4,14.6,75.1,25.4,13.7,12.7,11.2,18.8,49.7,73.0,27.0,100,0.0,75.9,24.1
Mike Scott,ATL,26,68,52,16,16.5,57.6,42.4,51.0,18.1,37.4,9.3,11.5,15.9,32.9,88.1,11.9,100,0.0,92.0,8.0
Miles Plumlee,MIL,26,73,34,39,16.4,100,0.0,92.5,6.8,0.0,12.2,7.5,16.0,85.7,65.4,34.6,0.0,0.0,65.4,34.6
Miroslav Raduljica,MIN,27,5,0,5,4.6,100,0.0,75.0,0.0,0.0,0.0,25.0,0.0,75.0,100,0.0,0.0,0.0,100,0.0
Mirza Teletovic,BKN,29,40,16,24,22.3,39.5,60.5,35.4,7.1,54.9,13.0,9.7,13.6,28.3,63.3,36.7,98.4,1.6,81.1,18.9
Mitch McGary,OKC,23,32,20,12,15.2,98.8,1.2,87.6,10.0,0.0,17.9,12.4,20.9,77.6,73.9,26.1,0.0,0.0,73.9,26.1
Mo Williams,CHA,32,68,20,48,29.1,59.5,40.5,46.1,33.8,37.0,11.3,16.9,11.4,12.2,27.5,72.5,58.8,41.2,38.4,61.6
Monta Ellis,DAL,29,80,50,30,33.7,79.0,21.0,68.9,28.9,16.1,16.6,15.1,21.2,39.9,31.9,68.1,70.4,29.6,37.0,63.0
Nate Robinson,DEN,31,42,22,20,14.1,56.1,43.9,47.9,20.2,39.1,20.6,13.0,14.7,27.7,29.8,70.2,67.7,32.3,43.2,56.8
Nate Wolters,MIL,24,21,14,7,11.7,87.7,12.3,95.2,14.3,0.0,9.5,4.8,14.3,81.0,50.0,50.0,0.0,0.0,50.0,50.0
Nazr Mohammed,CHI,37,23,13,10,5.6,100,0.0,96.3,14.8,0.0,7.4,3.7,18.5,81.5,61.5,38.5,0.0,0.0,61.5,38.5
Nene,WAS,32,67,37,30,25.3,99.2,0.8,83.0,25.8,0.4,10.4,16.6,14.4,57.3,69.9,30.1,100,0.0,70.0,30.0
Nerlens Noel,PHI,21,75,18,57,30.8,100,0.0,81.2,10.8,0.0,9.5,18.8,18.5,70.4,67.2,32.8,0.0,0.0,67.2,32.8
Nick Calathes,MEM,26,58,36,22,14.4,82.6,17.4,76.5,5.8,13.6,23.5,9.9,27.2,70.8,45.2,54.8,72.7,27.3,48.1,51.9
Nick Collison,OKC,34,66,38,28,16.7,76.3,23.7,65.9,10.3,17.6,6.2,16.5,12.5,55.7,68.9,31.1,100,0.0,73.6,26.4
Nick Johnson,HOU,22,28,18,10,9.4,72.0,28.0,56.8,0.0,20.3,18.9,23.0,14.9,56.8,47.6,52.4,80.0,20.0,53.8,46.2
Nick Young,LAL,30,42,12,30,23.8,52.7,47.3,32.3,18.8,44.2,15.6,23.4,19.5,13.5,30.8,69.2,61.4,38.6,45.4,54.6
Nicolas Batum,POR,26,71,43,28,33.5,48.5,51.5,42.2,16.9,45.2,16.4,12.7,14.2,25.3,56.4,43.6,77.0,23.0,65.0,35.0
Nik Stauskas,SAC,21,73,26,47,15.4,49.7,50.3,37.6,14.4,45.1,11.0,17.2,16.6,23.2,46.7,53.3,91.7,8.3,66.7,33.3
Nikola Mirotic,CHI,24,82,50,32,20.2,49.8,50.2,37.0,8.9,35.7,10.8,27.4,15.6,28.1,54.5,45.5,90.9,9.1,68.8,31.2
Nikola Pekovic,MIN,29,31,9,22,26.3,100,0.0,72.0,7.3,0.0,3.9,28.0,11.1,64.8,64.7,35.3,0.0,0.0,64.7,35.3
Nikola Vucevic,ORL,24,74,21,53,34.2,99.5,0.5,88.1,29.8,0.4,3.6,11.5,12.3,58.3,65.5,34.5,100,0.0,65.6,34.4
Noah Vonleh,CHA,19,25,8,17,10.3,82.9,17.1,60.2,7.2,18.1,0.0,21.7,18.1,53.0,36.0,64.0,80.0,20.0,43.3,56.7
Norris Cole,NOP,26,75,37,38,24.4,68.5,31.5,61.1,25.8,28.8,14.8,10.1,18.0,35.3,40.0,60.0,83.6,16.4,50.4,49.6
O.J. Mayo,MIL,27,71,39,32,23.9,60.5,39.5,48.9,17.9,36.8,15.4,14.3,19.4,31.0,62.4,37.6,91.9,8.1,72.3,27.7
Ognjen Kuzmic,GSW,25,16,13,3,4.5,100,0.0,80.0,30.0,0.0,10.0,20.0,30.0,50.0,87.5,12.5,0.0,0.0,87.5,12.5
Omer Asik,NOP,28,76,43,33,26.1,100,0.0,76.5,0.4,0.0,3.2,23.5,11.0,76.1,69.0,31.0,0.0,0.0,69.0,31.0
Omri Casspi,SAC,27,67,23,44,21.1,79.6,20.4,58.7,2.4,17.7,26.6,23.6,18.7,56.3,66.7,33.3,91.4,8.6,70.8,29.2
Otto Porter Jr.,WAS,22,74,41,33,19.4,73.4,26.6,63.4,23.8,23.6,21.8,13.0,18.9,39.6,75.9,24.1,94.3,5.7,79.5,20.5
PJ Hairston,CHA,22,45,19,26,15.3,39.4,60.6,29.9,11.0,57.9,11.0,12.2,19.3,18.9,55.3,44.7,93.9,6.1,77.0,23.0
PJ Tucker,PHX,30,78,36,42,30.6,57.7,42.3,48.8,11.8,36.6,20.1,14.6,17.7,37.0,39.7,60.3,87.4,12.6,55.6,44.4
Pablo Prigioni,HOU,38,67,25,42,17.9,27.2,72.8,24.8,8.0,62.4,12.4,12.8,21.5,16.8,47.1,52.9,80.7,19.3,68.1,31.9
Patrick Beverley,HOU,26,56,35,21,30.8,39.3,60.7,31.3,3.5,60.7,11.3,7.9,18.3,27.8,27.0,73.0,93.9,6.1,64.7,35.3
Patrick Christopher,MEM,27,4,2,2,7.2,66.7,33.3,100,66.7,0.0,33.3,0.0,0.0,33.3,0.0,100,0.0,0.0,0.0,100
Patrick Patterson,TOR,26,81,49,32,26.6,47.1,52.9,41.7,11.7,48.6,4.9,9.7,19.6,29.9,53.3,46.7,100,0.0,73.8,26.2
Patty Mills,SAS,26,51,37,14,15.7,45.8,54.2,37.6,22.2,53.0,13.7,9.4,23.4,15.4,51.5,48.5,85.5,14.5,68.0,32.0
Pau Gasol,CHI,34,78,48,30,34.4,97.7,2.3,77.2,27.4,2.5,4.4,20.3,11.5,49.8,61.1,38.9,100,0.0,61.9,38.1
Paul George,IND,25,6,5,1,15.2,55.1,44.9,34.0,18.9,50.9,3.8,15.1,20.8,15.1,33.3,66.7,88.9,11.1,61.1,38.9
Paul Millsap,ATL,30,73,55,18,32.7,76.8,23.2,60.1,8.9,19.0,8.9,20.9,19.5,51.2,59.0,41.0,94.8,5.2,65.2,34.8
Paul Pierce,WAS,37,73,40,33,26.2,53.8,46.2,40.3,16.6,40.8,11.2,18.9,13.9,23.7,57.1,42.9,100,0.0,74.4,25.6
Pero Antic,ATL,32,63,46,17,16.5,41.6,58.4,31.5,7.3,43.8,2.5,24.7,12.4,24.2,71.4,28.6,100,0.0,85.2,14.8
Perry Jones III,OKC,23,43,23,20,14.7,67.4,32.6,64.1,12.0,22.8,14.7,13.0,17.9,52.2,64.4,35.6,92.9,7.1,69.9,30.1
Phil Pressey,BOS,24,50,22,28,12.0,62.6,37.4,54.2,11.3,27.1,18.6,18.6,13.0,42.9,14.6,85.4,50.0,50.0,23.4,76.6
Quincy Acy,NYK,24,68,12,56,18.9,81.9,18.1,67.3,25.6,13.6,10.3,19.1,16.1,41.7,72.4,27.6,100,0.0,75.7,24.3
Quincy Miller,DET,22,10,2,8,12.0,52.6,47.4,41.4,13.8,31.0,0.0,27.6,17.2,27.6,33.3,66.7,100,0.0,55.6,44.4
Quincy Pondexter,NOP,27,75,48,27,23.9,45.4,54.6,36.1,6.7,50.7,15.6,13.2,15.4,29.4,62.9,37.1,91.2,8.8,76.6,23.4
Rajon Rondo,DAL,29,68,34,34,29.7,86.7,13.3,81.6,25.7,13.3,17.6,5.1,15.3,55.9,26.2,73.8,77.8,22.2,31.3,68.7
Ramon Sessions,WAS,29,64,26,38,18.6,82.0,18.0,52.7,8.5,14.2,21.6,33.1,11.2,44.3,44.3,55.7,78.9,21.1,49.6,50.4
Randy Foye,DEN,31,50,15,35,21.7,34.6,65.4,24.8,8.3,64.8,15.6,10.3,17.9,16.6,25.9,74.1,81.9,18.1,61.5,38.5
Rasual Butler,WAS,36,75,39,36,20.1,54.5,45.5,43.8,21.4,47.1,14.0,9.1,10.9,22.4,68.5,31.5,94.5,5.5,79.4,20.6
Ray McCallum,SAC,24,68,22,46,21.1,76.4,23.6,68.4,18.3,20.3,20.7,11.3,21.9,50.1,35.5,64.5,79.4,20.6,42.7,57.3
Raymond Felton,DAL,31,29,14,15,9.7,67.9,32.1,61.1,24.1,27.8,22.2,11.1,7.4,37.0,24.2,75.8,60.0,40.0,32.6,67.4
Reggie Bullock,PHX,24,36,19,17,9.4,34.3,65.7,26.1,5.8,65.2,30.4,8.7,29.0,20.3,77.8,22.2,100,0.0,91.7,8.3
Reggie Evans,SAC,35,47,16,31,16.3,98.5,1.5,65.9,1.1,0.0,3.4,34.1,11.9,64.8,60.3,39.7,0.0,0.0,60.3,39.7
Reggie Jackson,DET,25,77,37,40,29.5,75.8,24.2,64.5,16.1,19.3,11.1,16.2,14.1,48.3,13.1,86.9,50.0,50.0,19.2,80.8
Reggie Williams,SAS,28,20,15,5,5.3,51.3,48.7,64.9,10.8,24.3,0.0,10.8,5.4,54.1,58.3,41.7,66.7,33.3,60.0,40.0
Richard Jefferson,DAL,35,74,46,28,16.8,52.2,47.8,36.1,6.0,45.8,21.1,18.1,16.4,30.1,57.7,42.3,92.4,7.6,73.6,26.4
Ricky Ledo,NYK,22,17,4,13,14.4,71.9,28.1,48.9,8.9,33.3,11.1,17.8,8.9,40.0,40.9,59.1,80.0,20.0,53.1,46.9
Ricky Rubio,MIN,24,22,7,15,31.5,76.7,23.3,57.5,43.4,17.3,9.3,25.2,15.0,14.2,35.4,64.6,76.9,23.1,42.3,57.7
Robbie Hummel,MIN,26,45,5,40,16.5,70.3,29.7,63.6,34.3,24.2,6.1,12.1,22.7,29.3,79.4,20.6,100,0.0,83.5,16.5
Robert Covington,PHI,24,70,18,52,27.9,41.0,59.0,28.0,3.2,53.1,23.2,18.9,17.0,24.8,57.6,42.4,91.6,8.4,76.6,23.4
Robert Sacre,LAL,26,67,19,48,16.9,99.7,0.3,82.1,42.3,0.0,3.3,17.9,12.4,39.7,68.3,31.7,0.0,0.0,68.3,31.7
Robin Lopez,POR,27,59,38,21,27.8,99.8,0.2,82.7,8.5,0.0,3.5,17.3,7.4,74.2,70.5,29.5,0.0,0.0,70.5,29.5
Rodney Hood,UTA,22,50,27,23,21.3,54.5,45.5,43.0,13.9,43.0,10.9,14.1,12.9,29.1,32.3,67.7,85.5,14.5,53.5,46.5
Rodney Stuckey,IND,29,71,34,37,26.4,81.3,18.7,61.8,23.0,18.4,18.0,19.8,13.3,38.8,39.0,61.0,80.0,20.0,45.8,54.2
Ronnie Price,LAL,32,43,13,30,22.8,51.1,48.9,41.6,12.7,42.1,17.6,16.3,22.6,29.0,26.1,73.9,87.1,12.9,50.6,49.4
Ronny Turiaf,MIN,32,2,0,2,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roy Hibbert,IND,28,76,34,42,25.3,99.7,0.3,79.1,27.9,0.0,2.4,20.9,9.5,51.1,60.3,39.7,0.0,0.0,60.3,39.7
Rudy Gay,SAC,28,68,25,43,35.4,80.3,19.7,59.9,21.2,16.6,11.3,23.5,16.8,38.7,31.2,68.8,73.4,26.6,37.8,62.2
Rudy Gobert,UTA,23,82,38,44,26.3,99.5,0.5,75.2,0.0,0.0,9.2,24.8,14.1,75.2,59.7,40.3,0.0,0.0,59.7,40.3
Russ Smith,MEM,24,12,7,5,5.4,56.0,44.0,40.0,0.0,20.0,20.0,40.0,40.0,40.0,0.0,100,100,0.0,25.0,75.0
Russell Westbrook,OKC,26,67,40,27,34.4,80.4,19.6,57.4,17.4,13.7,29.2,29.0,15.6,40.0,18.5,81.5,51.2,48.8,23.0,77.0
Ryan Anderson,NOP,27,61,33,28,27.5,50.8,49.2,40.6,12.5,43.9,4.8,15.5,12.5,28.1,37.9,62.1,94.3,5.7,61.5,38.5
Ryan Hollins,SAC,30,46,13,33,9.6,100,0.0,77.4,7.3,0.0,8.8,22.6,5.1,70.1,64.2,35.8,0.0,0.0,64.2,35.8
Ryan Kelly,LAL,24,52,11,41,23.7,56.6,43.4,35.5,9.6,40.7,6.3,23.8,10.5,25.9,67.8,32.2,97.8,2.2,80.8,19.2
Samuel Dalembert,NYK,35,32,5,27,17.0,100,0.0,89.1,21.9,0.0,1.6,10.9,10.2,67.2,66.7,33.3,0.0,0.0,66.7,33.3
Sean Kilpatrick,MIN,25,4,2,2,17.9,35.0,65.0,27.3,9.1,54.5,40.9,18.2,18.2,18.2,33.3,66.7,100,0.0,71.4,28.6
Sebastian Telfair,OKC,30,16,4,12,20.4,52.0,48.0,41.8,11.9,40.3,6.7,17.9,15.7,29.9,14.3,85.7,50.0,50.0,28.3,71.7
Serge Ibaka,OKC,25,64,35,29,33.1,73.9,26.1,64.8,30.1,25.2,8.9,10.0,12.6,34.7,74.1,25.9,98.7,1.3,79.1,20.9
Sergey Karasev,BKN,21,33,12,21,16.8,59.7,40.3,49.7,9.2,31.4,17.6,19.0,19.0,40.5,73.7,26.3,100,0.0,81.5,18.5
Seth Curry,PHX,24,2,2,0,3.9,66.7,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shabazz Muhammad,MIN,22,38,6,32,22.8,87.2,12.8,68.0,11.3,11.7,15.6,20.3,18.2,56.6,63.8,36.2,95.0,5.0,67.0,33.0
Shabazz Napier,MIA,23,51,24,27,19.8,48.2,51.8,33.7,18.4,49.4,11.5,16.9,15.3,15.3,18.2,81.8,79.1,20.9,48.3,51.7
Shane Larkin,NYK,22,76,16,60,24.5,73.1,26.9,64.7,22.1,22.3,13.2,13.0,15.3,42.6,47.4,52.6,80.0,20.0,53.5,46.5
Shannon Brown,MIA,29,5,3,2,17.8,63.2,36.8,40.0,0.0,45.0,25.0,15.0,35.0,40.0,0.0,100,33.3,66.7,14.3,85.7
Shaun Livingston,GSW,29,78,64,14,18.8,99.5,0.5,85.9,31.2,0.0,8.9,14.1,14.1,54.7,46.0,54.0,0.0,0.0,46.0,54.0
Shavlik Randolph,PHX,31,21,11,10,6.0,85.7,14.3,75.0,25.0,0.0,0.0,25.0,8.3,50.0,44.4,55.6,0.0,0.0,44.4,55.6
Shawn Marion,CLE,37,57,36,21,19.3,82.8,17.2,77.5,2.9,13.0,14.1,9.4,14.1,74.6,76.6,23.4,100,0.0,79.0,21.0
Shawne Williams,DET,29,63,26,37,17.2,40.7,59.3,33.4,16.4,56.3,9.1,10.3,12.0,17.0,63.2,36.8,98.4,1.6,81.8,18.2
Shayne Whittington,IND,24,20,9,11,5.4,85.7,14.3,63.2,21.1,5.3,8.8,31.6,8.8,42.1,72.2,27.8,100,0.0,73.7,26.3
Shelvin Mack,ATL,25,55,37,18,15.1,56.5,43.5,51.5,16.1,40.1,15.7,8.4,19.1,35.5,44.2,55.8,80.0,20.0,56.4,43.6
Sim Bhullar,SAC,22,3,1,2,0.9,100,0.0,100,0.0,0.0,0.0,0.0,0.0,100,0.0,100,0.0,0.0,0.0,100
Solomon Hill,IND,24,82,38,44,29.0,67.2,32.8,50.2,9.1,28.0,10.4,21.8,15.0,41.2,35.0,65.0,97.1,2.9,51.8,48.2
Spencer Dinwiddie,DET,22,34,12,22,13.4,61.5,38.5,53.8,17.9,24.8,9.7,21.4,20.7,35.9,12.8,87.2,16.7,83.3,13.7,86.3
Spencer Hawes,LAC,27,73,52,21,17.5,57.6,42.4,50.8,14.1,38.8,6.4,10.4,12.5,36.7,75.9,24.1,100,0.0,84.0,16.0
Stephen Curry,GSW,27,80,67,13,32.7,51.8,48.2,38.6,12.3,45.2,25.8,16.2,18.7,26.3,33.2,66.8,58.7,41.3,44.4,55.6
Steve Blake,POR,35,81,51,30,18.9,33.0,67.0,25.7,17.1,66.0,7.1,8.3,10.9,8.6,33.3,66.7,75.3,24.7,59.8,40.2
Steve Novak,OKC,32,35,12,23,5.6,14.3,85.7,9.5,9.5,90.5,23.8,0.0,9.5,0.0,100,0.0,100,0.0,100,0.0
Steven Adams,OKC,21,70,37,33,25.3,99.5,0.5,80.8,1.1,0.0,6.1,19.2,10.2,79.7,65.0,35.0,0.0,0.0,65.0,35.0
T.J. Warren,PHX,21,40,17,23,15.4,90.2,9.8,88.2,9.0,6.1,13.1,5.7,25.3,79.2,62.0,38.0,100,0.0,63.7,36.3
Taj Gibson,CHI,30,62,38,24,27.3,100,0.0,79.4,14.1,0.0,4.1,20.6,12.7,65.3,71.7,28.3,0.0,0.0,71.7,28.3
Tarik Black,LAL,23,63,25,38,19.0,99.6,0.4,82.8,1.6,0.0,5.8,17.2,14.2,81.3,64.3,35.7,0.0,0.0,64.3,35.7
Tayshaun Prince,DET,35,58,27,31,24.1,83.3,16.7,67.3,35.0,21.4,14.1,11.3,19.4,32.3,59.6,40.4,96.8,3.2,66.1,33.9
Terrence Jones,HOU,23,33,24,9,27.0,87.6,12.4,75.1,2.1,10.1,14.8,14.8,17.9,73.1,60.0,40.0,100,0.0,63.3,36.7
Terrence Ross,TOR,24,82,49,33,25.5,48.2,51.8,40.6,18.1,53.9,13.0,5.5,16.5,22.6,57.9,42.1,93.1,6.9,74.4,25.6
Thabo Sefolosha,ATL,31,52,43,9,18.8,68.7,31.3,56.8,5.0,27.0,19.4,16.2,28.4,51.8,68.4,31.6,96.0,4.0,75.0,25.0
Thaddeus Young,BKN,27,76,25,51,32.0,88.1,11.9,77.1,12.0,10.6,13.3,12.2,19.6,65.2,55.7,44.3,92.1,7.9,58.8,41.2
Thomas Robinson,PHI,24,54,26,28,14.8,99.2,0.8,81.8,9.7,0.0,13.6,18.2,24.7,72.1,56.3,43.7,0.0,0.0,56.3,43.7
Tiago Splitter,SAS,30,52,34,18,19.8,100,0.0,79.0,1.9,0.0,7.7,21.0,17.1,77.1,69.2,30.8,0.0,0.0,69.2,30.8
Tim Duncan,SAS,39,77,53,24,28.9,99.1,0.9,77.9,17.6,0.6,4.4,21.5,13.2,60.4,73.9,26.1,100,0.0,74.0,26.0
Tim Frazier,POR,24,11,3,8,21.8,72.1,27.9,56.1,17.5,26.3,26.3,17.5,12.3,38.6,18.8,81.3,80.0,20.0,33.3,66.7
Tim Hardaway Jr.,NYK,23,70,16,54,24.0,50.6,49.4,39.3,13.4,45.1,20.4,15.5,16.2,25.9,51.9,48.1,89.3,10.7,68.1,31.9
Timofey Mozgov,CLE,28,81,49,32,25.3,98.9,1.1,79.5,9.4,0.8,8.0,19.7,12.6,70.1,75.6,24.4,100,0.0,75.8,24.2
Tobias Harris,ORL,22,68,20,48,34.8,74.8,25.2,61.0,14.6,22.4,11.6,16.6,18.0,46.4,55.8,44.2,96.6,3.4,63.8,36.2
Toney Douglas,NOP,29,12,7,5,14.7,64.7,35.3,54.9,11.8,29.4,33.3,15.7,21.6,43.1,7.1,92.9,100,0.0,31.6,68.4
Tony Allen,MEM,33,63,46,17,26.2,93.6,6.4,79.8,4.5,5.6,29.3,14.7,25.6,75.3,59.5,40.5,100,0.0,61.3,38.7
Tony Parker,SAS,33,68,48,20,28.7,89.3,10.7,75.0,28.3,11.7,12.3,13.3,14.1,46.7,24.3,75.7,94.7,5.3,30.9,69.1
Tony Snell,CHI,23,72,43,29,19.6,46.9,53.1,39.5,7.8,50.3,9.0,10.1,18.6,31.7,53.5,46.5,93.2,6.8,71.7,28.3
Tony Wroten,PHI,22,30,4,26,29.8,67.3,32.7,54.4,0.0,21.9,28.0,23.7,24.7,54.4,37.0,63.0,70.3,29.7,44.0,56.0
Toure' Murry,UTA,25,5,3,2,3.6,100,0.0,66.7,0.0,0.0,66.7,33.3,66.7,66.7,50.0,50.0,0.0,0.0,50.0,50.0
Travis Wear,NYK,24,51,7,44,13.2,85.6,14.4,73.4,49.2,16.6,6.0,10.1,17.1,24.1,49.3,50.7,81.8,18.2,53.6,46.4
Trevor Ariza,HOU,29,82,56,26,35.7,39.0,61.0,32.8,5.9,55.5,25.2,11.6,23.0,26.9,58.1,41.9,93.3,6.7,76.8,23.2
Trevor Booker,UTA,27,79,37,42,19.8,81.9,18.1,69.5,13.4,15.3,12.9,15.2,16.4,56.1,56.9,43.1,93.1,6.9,61.5,38.5
Trey Burke,UTA,22,76,35,41,30.1,61.2,38.8,50.6,24.7,38.2,10.9,11.2,15.2,25.9,21.1,78.9,89.5,10.5,44.1,55.9
Tristan Thompson,CLE,24,82,53,29,26.8,100,0.0,77.1,3.8,0.0,9.1,22.9,14.3,73.3,71.5,28.5,0.0,0.0,71.5,28.5
Troy Daniels,CHA,23,47,15,32,8.5,28.5,71.5,20.5,13.6,73.3,9.1,6.3,7.4,6.8,66.7,33.3,76.7,23.3,73.8,26.2
Ty Lawson,DEN,27,75,29,46,35.5,77.9,22.1,58.4,22.2,18.4,18.5,23.2,16.8,36.2,14.7,85.3,61.4,38.6,22.8,77.2
Tyler Ennis,MIL,20,33,11,22,12.5,70.1,29.9,66.1,18.2,29.8,14.9,4.1,17.4,47.9,32.5,67.5,66.7,33.3,40.4,59.6
Tyler Hansbrough,TOR,29,74,45,29,14.3,95.8,4.2,63.0,3.0,1.1,7.4,35.9,18.1,60.0,76.5,23.5,100,0.0,76.7,23.3
Tyler Johnson,MIA,23,32,15,17,18.8,71.3,28.7,54.7,13.7,28.4,17.4,16.8,24.7,41.1,44.2,55.8,94.4,5.6,57.1,42.9
Tyler Zeller,BOS,25,82,40,42,21.1,100,0.0,81.6,16.3,0.0,10.8,18.4,14.4,65.3,79.1,20.9,0.0,0.0,79.1,20.9
Tyreke Evans,NOP,25,79,43,36,34.0,80.5,19.5,68.8,8.8,15.8,20.8,15.4,17.3,60.0,25.2,74.8,69.6,30.4,31.1,68.9
Tyrus Thomas,MEM,28,2,2,0,3.3,100,0.0,50.0,50.0,0.0,0.0,50.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0
Tyson Chandler,DAL,32,75,47,28,30.5,100,0.0,76.0,4.7,0.0,13.0,24.0,16.0,71.3,72.7,27.3,0.0,0.0,72.7,27.3
Udonis Haslem,MIA,35,62,31,31,16.0,95.8,4.2,80.5,23.8,2.3,8.0,17.2,14.2,56.7,69.5,30.5,100,0.0,70.1,29.9
Vander Blue,LAL,22,2,0,2,36.9,66.7,33.3,63.6,9.1,27.3,18.2,9.1,9.1,54.5,28.6,71.4,100,0.0,44.4,55.6
Victor Claver,POR,26,10,6,4,7.6,45.0,55.0,25.0,8.3,75.0,8.3,0.0,8.3,16.7,100,0.0,100,0.0,100,0.0
Victor Oladipo,ORL,23,72,22,50,35.7,77.2,22.8,60.2,13.2,19.5,17.5,20.3,18.6,47.1,31.6,68.4,72.6,27.4,38.9,61.1
Vince Carter,MEM,38,66,45,21,16.5,42.9,57.1,34.4,15.1,53.9,7.3,11.7,16.1,19.3,24.2,75.8,92.8,7.2,59.3,40.7
Wayne Ellington,LAL,27,65,18,47,25.8,60.6,39.4,50.5,27.1,41.5,14.2,8.0,15.7,23.4,57.9,42.1,68.9,31.1,61.8,38.2
Wesley Johnson,LAL,27,76,20,56,29.5,62.5,37.5,51.8,25.8,36.3,13.7,12.0,15.7,26.0,65.1,34.9,92.3,7.7,73.8,26.2
Wesley Matthews,POR,28,60,41,19,33.7,40.8,59.2,34.3,10.7,54.3,12.1,11.4,14.1,23.6,45.1,54.9,87.3,12.7,66.8,33.2
Will Barton,DEN,24,58,30,28,17.0,75.9,24.1,64.0,10.6,17.4,31.5,18.6,26.4,53.4,47.2,52.8,69.6,30.4,50.7,49.3
Will Bynum,WAS,32,7,4,3,9.5,71.0,29.0,90.9,27.3,0.0,22.7,9.1,9.1,63.6,10.0,90.0,0.0,0.0,10.0,90.0
Will Cherry,TOR,24,8,6,2,8.7,52.6,47.4,40.0,0.0,40.0,13.3,20.0,26.7,40.0,33.3,66.7,100,0.0,60.0,40.0
Willie Green,ORL,33,52,15,37,18.3,60.5,39.5,49.7,20.3,41.2,19.0,9.2,19.6,29.4,40.8,59.2,83.3,16.7,55.9,44.1
Wilson Chandler,DEN,28,78,28,50,31.7,58.4,41.6,51.4,6.6,38.4,16.7,10.1,14.9,44.8,45.2,54.8,93.5,6.5,61.2,38.8
Xavier Henry,LAL,24,9,1,8,9.5,100,0.0,30.0,20.0,0.0,30.0,70.0,30.0,10.0,66.7,33.3,0.0,0.0,66.7,33.3
Zach LaVine,MIN,20,77,15,62,24.7,75.3,24.7,58.9,21.6,22.0,28.3,19.2,19.4,37.3,34.9,65.1,78.9,21.1,43.7,56.3
Zach Randolph,MEM,33,71,51,20,32.4,97.9,2.1,78.2,17.5,1.8,5.9,19.9,14.5,60.7,47.7,52.3,85.7,14.3,48.2,51.8
Zaza Pachulia,MIL,31,73,34,39,23.7,99.4,0.6,79.2,26.4,0.0,7.1,20.8,18.0,52.8,74.2,25.8,0.0,0.0,74.2,25.8
Zoran Dragic,MIA,26,16,6,10,4.7,53.3,46.7,57.1,0.0,32.1,46.4,10.7,50.0,57.1,50.0,50.0,100,0.0,63.6,36.4
