PLAYER,TEAM,GP,W,L,MIN,OPP_FGM,OPP_FGA,OPP_FG_PCT,OPP_FG3M,OPP_FG3A,OPP_FG3_PCT,OPP_FTM,OPP_FTA,OPP_FT_PCT,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_TOV,OPP_STL,OPP_BLK,OPP_BLKA,OPP_PF,OPP_PFD,OPP_PTS,PLUS_MINUS
"Drummond, Andre",DET,81,36,45,29.7,24.9,51.6,48.2,6.0,15.4,38.8,9.3,12.0,76.9,5.0,21.9,26.9,15.4,7.8,4.3,2.5,2.4,10.1,10.6,65.0,3.4
"Dudley, Jared",PHX,64,17,47,21.3,16.6,37.8,43.8,4.3,11.9,36.6,10.2,12.9,78.9,4.4,15.2,19.6,9.4,6.8,3.6,2.3,2.1,10.0,11.2,47.7,0.7
"Dunleavy, Mike",CLE,23,19,4,15.9,12.2,28.8,42.4,3.7,9.9,37.0,5.8,7.6,76.6,3.7,11.3,15.0,7.4,4.3,2.7,1.3,1.2,7.3,7.4,33.9,0.3
"Dunleavy, Mike",ATL,30,15,15,15.8,12.0,27.5,43.6,3.3,10.2,32.4,5.1,6.5,78.5,3.3,11.7,15.0,7.0,4.7,3.0,1.5,1.2,7.1,5.7,32.3,1.0
"Dunn, Kris",MIN,78,30,48,17.1,13.7,28.9,47.5,3.5,9.4,36.7,6.8,8.9,76.9,3.4,10.6,13.9,7.9,5.3,2.6,2.0,1.9,6.9,8.0,37.8,1.7
"Durant, Kevin",GSW,62,51,11,33.4,27.1,62.4,43.5,6.4,20.0,32.1,12.4,16.3,76.2,7.8,21.8,29.6,15.6,10.4,5.8,2.6,4.6,14.1,12.9,73.1,-11.5
"Eddie, Jarell",PHX,5,0,5,12.5,9.0,24.2,37.2,2.4,7.4,32.4,6.2,9.0,68.9,3.0,11.6,14.6,4.8,3.4,1.4,0.6,1.0,5.6,6.4,26.6,1.0
"Ellenson, Henry",DET,19,8,11,7.7,5.7,13.4,42.5,1.8,4.9,36.6,2.6,3.3,79.0,1.7,5.7,7.4,3.5,2.2,1.2,0.6,0.5,2.5,2.4,15.7,0.2
"Ellington, Wayne",MIA,62,35,27,24.2,19.0,41.6,45.6,3.9,11.1,34.6,9.3,12.1,76.8,5.1,16.9,22.0,10.0,7.1,3.3,2.1,2.8,9.3,10.1,51.2,-1.4
"Ellis, Monta",IND,74,39,35,27.0,21.4,47.0,45.6,5.7,16.1,35.6,10.8,13.8,78.6,6.1,18.4,24.5,12.4,8.6,4.5,2.9,2.8,11.2,11.4,59.4,1.0
"Embiid, Joel",PHI,31,13,18,25.4,19.0,44.8,42.4,4.7,14.2,33.0,9.6,12.4,77.6,5.4,16.5,21.9,11.2,7.9,4.5,2.6,3.8,13.2,11.4,52.3,-2.2
"Ennis III, James",MEM,64,32,32,23.4,16.6,38.5,43.1,4.6,13.2,35.1,10.3,13.2,77.9,4.8,15.8,20.6,9.3,6.7,3.7,2.7,2.1,10.7,10.9,48.1,-0.7
"Ennis, Tyler",HOU,31,22,9,6.3,4.8,10.9,43.7,1.1,3.5,31.8,3.9,4.7,82.3,1.6,4.0,5.6,2.9,1.7,1.7,0.7,0.6,2.1,3.5,14.6,1.7
"Ennis, Tyler",LAL,22,6,16,17.8,14.1,29.4,47.9,4.0,10.0,39.7,5.2,6.9,75.0,2.5,12.4,14.9,9.6,7.3,3.3,2.4,1.1,6.9,7.2,37.3,-2.4
"Evans, Tyreke",NOP,26,13,13,18.2,15.0,32.9,45.6,4.0,10.0,39.5,6.3,8.0,78.8,3.5,14.8,18.3,8.7,5.2,2.5,1.8,2.2,7.1,7.2,40.3,2.9
"Evans, Tyreke",SAC,14,4,10,22.5,18.1,39.4,46.0,5.4,15.1,35.8,6.6,8.6,76.7,4.0,16.1,20.1,12.4,6.1,4.4,2.5,1.9,7.1,8.2,48.3,5.4
"Exum, Dante",UTA,66,40,26,18.6,13.9,31.8,43.8,3.1,8.8,35.2,6.6,8.8,75.4,3.6,12.3,15.9,7.1,4.8,2.9,1.8,2.0,7.8,7.9,37.5,0.0
"Faried, Kenneth",DEN,61,29,32,21.2,18.6,38.5,48.3,4.3,11.4,38.0,8.3,10.6,78.5,3.9,13.4,17.3,10.5,5.2,3.9,2.5,1.8,9.9,8.7,49.8,1.0
"Farmar, Jordan",SAC,2,1,1,17.7,15.0,32.0,46.9,5.0,13.0,38.5,7.0,8.5,82.4,8.0,10.0,18.0,10.5,7.0,4.5,1.5,1.5,8.0,6.0,42.0,0.5
"Favors, Derrick",UTA,50,33,17,23.7,17.9,39.8,44.9,4.0,11.0,35.9,7.3,9.3,78.1,4.1,15.3,19.4,9.0,6.1,3.6,2.1,2.1,9.4,8.9,46.9,-1.1
"Felder, Kay",CLE,42,25,17,9.2,7.4,16.5,44.5,2.1,5.5,38.2,3.2,4.2,76.7,2.3,6.8,9.1,4.3,2.8,1.4,0.8,0.8,3.6,3.9,20.0,1.3
"Felicio, Cristiano",CHI,66,31,35,15.8,12.4,27.9,44.6,3.0,9.6,31.1,5.3,6.7,79.2,3.2,10.5,13.7,8.0,4.5,2.5,1.4,1.2,6.3,6.3,33.1,0.5
"Felton, Raymond",LAC,80,50,30,21.2,17.2,37.7,45.7,4.1,11.6,34.9,8.8,11.2,77.9,4.9,15.4,20.3,10.1,5.7,3.2,1.6,2.0,9.0,9.3,47.3,2.1
"Ferrell, Yogi",BKN,10,1,9,15.1,14.2,27.4,51.8,3.4,8.4,40.5,6.0,7.2,83.3,2.8,11.5,14.3,8.3,5.2,3.6,1.0,1.1,6.2,6.4,37.8,4.4
"Ferrell, Yogi",DAL,36,17,19,29.0,22.9,48.8,47.0,5.8,15.9,36.4,10.1,13.3,75.8,5.6,22.0,27.5,13.3,8.5,3.9,2.3,2.2,11.4,11.6,61.7,2.0
"Finney-Smith, Dorian",DAL,81,33,48,20.3,15.6,33.4,46.7,4.0,10.8,37.2,6.8,9.0,75.5,3.8,14.7,18.5,8.9,6.3,2.6,1.4,1.8,8.1,8.1,42.0,1.5
"Forbes, Bryn",SAS,36,24,12,7.9,6.3,13.9,45.4,1.2,3.4,34.7,2.5,3.4,73.0,1.7,6.2,7.9,3.2,2.1,1.2,0.9,1.1,3.2,3.0,16.3,1.4
"Fournier, Evan",ORL,68,23,45,32.8,27.4,59.3,46.2,6.4,17.6,36.5,11.6,15.2,75.9,6.7,24.1,30.8,16.1,8.6,5.2,3.8,3.4,12.3,12.9,72.8,2.9
"Foye, Randy",BKN,69,17,52,18.6,16.2,34.9,46.5,3.9,9.9,39.7,7.5,9.4,79.2,4.0,14.5,18.6,9.2,5.3,3.5,2.0,2.0,8.1,7.7,43.9,3.0
"Frazier, Tim",NOP,65,26,39,23.5,19.3,42.9,45.0,5.6,15.2,36.9,7.8,9.8,79.6,5.0,18.0,23.0,11.9,6.6,3.6,2.2,2.5,9.7,8.8,52.0,1.3
"Frye, Channing",CLE,74,44,30,18.9,15.6,34.4,45.5,4.2,10.9,38.3,6.5,8.4,77.1,4.2,13.5,17.7,9.4,4.6,2.7,1.3,1.4,8.3,7.4,41.9,-0.8
"Gallinari, Danilo",DEN,63,31,32,33.9,29.5,62.6,47.2,6.8,18.2,37.6,11.5,15.0,76.4,6.7,21.4,28.2,17.2,8.3,5.6,3.7,2.6,15.2,12.9,77.3,-2.5
"Galloway, Langston",NOP,55,22,33,20.4,16.6,37.1,44.7,4.3,12.2,35.4,6.8,8.8,77.1,4.3,16.3,20.5,9.4,5.9,2.9,1.5,2.6,8.3,8.3,44.3,1.3
"Galloway, Langston",SAC,19,7,12,19.7,15.7,35.0,45.0,3.6,12.2,29.9,7.6,9.7,78.4,4.2,13.1,17.2,9.5,5.0,3.7,2.4,1.5,7.7,7.4,42.7,-0.7
"Garino, Patricio",ORL,5,2,3,8.6,7.4,15.8,46.8,2.2,7.0,31.4,2.2,3.6,61.1,2.2,6.2,8.4,4.0,1.6,1.2,0.8,0.4,2.8,4.0,19.2,2.8
"Gasol, Marc",MEM,74,40,34,34.2,24.8,55.2,44.8,6.9,19.5,35.4,14.3,19.1,74.9,6.1,23.2,29.3,14.5,9.8,4.9,3.3,3.0,14.9,15.8,70.8,-0.9
"Gasol, Pau",SAS,64,47,17,25.4,20.2,44.1,45.7,4.2,11.5,36.6,8.0,10.2,77.9,5.2,17.0,22.2,11.5,7.1,3.9,1.9,3.0,10.5,8.5,52.5,-3.5
"Gay, Rudy",SAC,30,11,19,33.8,26.0,56.9,45.7,7.1,19.2,36.7,12.8,16.8,76.0,6.6,22.6,29.2,15.5,10.7,5.8,4.0,3.3,15.8,13.9,71.8,-2.2
"Gbinije, Michael",DET,9,7,2,3.5,2.4,5.8,42.3,0.8,2.4,31.8,1.8,2.0,88.9,0.7,2.8,3.4,1.1,0.8,0.0,0.1,0.0,1.1,1.4,7.4,0.3
"Gee, Alonzo",DEN,13,4,9,6.9,5.2,12.2,43.0,1.0,2.9,34.2,5.2,6.3,82.9,1.2,5.2,6.5,2.0,2.0,0.9,0.6,0.9,3.5,4.2,16.7,1.4
"George, Paul",IND,75,39,36,35.9,28.1,62.2,45.1,7.6,21.3,35.7,13.9,17.5,79.6,7.9,24.9,32.8,16.5,11.2,5.8,3.3,4.0,14.9,14.1,77.7,-2.2
"Georges-Hunt, Marcus",ORL,5,2,3,9.5,8.8,18.2,48.4,2.6,7.2,36.1,2.6,4.4,59.1,1.8,7.4,9.2,5.2,1.6,1.4,0.8,1.0,4.2,4.2,22.8,5.0
"Gibson, Jonathan",DAL,17,4,13,13.6,11.4,22.4,50.9,3.2,7.5,42.2,5.8,7.2,81.1,2.4,10.4,12.8,6.9,4.0,1.7,1.3,1.0,5.9,5.9,31.8,4.9
"Gibson, Taj",OKC,23,14,9,21.2,17.3,37.3,46.4,4.3,11.2,38.0,7.3,9.2,79.6,3.1,13.3,16.4,9.7,5.9,4.1,2.7,2.2,8.6,8.0,46.2,-0.9
"Gibson, Taj",CHI,55,27,28,27.3,22.9,49.4,46.2,4.9,13.1,37.1,7.7,10.2,75.7,5.6,18.2,23.8,13.6,7.5,4.2,3.1,3.4,10.6,9.3,58.3,0.3
"Ginobili, Manu",SAS,69,51,18,18.7,14.5,32.4,44.8,3.1,9.3,33.1,7.6,9.6,79.4,3.7,12.4,16.0,8.2,6.5,3.4,1.7,2.0,8.4,8.0,39.8,-3.7
"Gobert, Rudy",UTA,81,51,30,33.9,25.0,57.7,43.3,5.6,15.9,35.5,10.4,13.7,76.1,6.6,21.5,28.0,12.1,8.5,5.3,2.6,3.7,14.6,12.9,66.1,-5.4
"Goodwin, Archie",NOP,3,1,2,9.9,10.3,19.7,52.5,3.7,7.3,50.0,2.0,2.7,75.0,2.3,5.3,7.7,6.0,2.0,1.0,0.0,1.7,4.7,2.3,26.3,0.7
"Goodwin, Archie",BKN,12,7,5,15.4,12.6,28.3,44.5,3.2,9.3,33.9,5.8,7.4,78.7,3.5,10.8,14.3,7.9,4.3,3.3,1.7,1.3,6.7,6.3,34.2,2.8
"Gordon, Aaron",ORL,80,29,51,28.7,24.5,52.0,47.0,5.5,15.2,36.1,10.3,13.3,77.5,5.9,20.7,26.6,13.9,7.9,4.2,3.1,2.9,10.5,11.4,64.8,2.0
"Gordon, Eric",HOU,75,50,25,31.0,26.0,57.8,44.9,6.3,19.0,33.0,11.5,14.8,77.3,7.3,21.7,29.0,15.0,9.6,5.2,3.3,2.9,13.5,13.1,69.7,-3.9
"Gortat, Marcin",WAS,82,49,33,31.2,26.0,55.2,47.2,6.3,17.2,36.6,10.9,14.1,77.3,6.6,21.2,27.8,15.2,9.8,4.7,3.0,2.5,12.3,12.2,69.3,-2.5
"Graham, Treveon",CHA,27,10,17,7.0,5.6,12.5,44.7,1.5,4.9,30.1,1.9,2.1,87.7,1.3,5.1,6.4,3.5,1.6,1.0,0.7,0.6,3.1,2.2,14.5,1.4
"Grant, Jerami",PHI,2,0,2,20.6,16.0,38.0,42.1,3.0,9.5,31.6,10.0,14.0,71.4,4.5,15.5,20.0,9.5,3.5,3.5,1.5,4.5,8.0,9.5,45.0,7.0
"Grant, Jerami",OKC,78,43,35,19.1,15.8,34.1,46.4,3.6,10.0,36.1,8.1,10.6,76.7,3.9,12.9,16.7,8.3,5.2,3.1,2.2,2.3,8.6,8.7,43.3,2.2
"Grant, Jerian",CHI,63,29,34,16.3,13.2,29.3,45.2,3.1,9.3,33.3,4.7,6.0,78.5,3.2,11.3,14.5,7.9,4.3,2.2,1.7,1.4,6.5,5.7,34.3,-0.8
"Green, Danny",SAS,68,51,17,26.6,20.1,46.2,43.6,4.6,13.3,35.0,8.1,10.6,76.1,5.7,17.0,22.8,11.9,7.3,3.8,2.0,3.5,10.7,9.1,53.0,-3.9
"Green, Draymond",GSW,76,62,14,32.5,25.8,60.2,42.9,6.4,19.3,33.4,11.6,15.4,75.3,8.0,21.4,29.4,15.2,11.2,5.7,2.7,4.6,13.5,12.9,69.7,-10.8
"Green, Gerald",BOS,47,32,15,11.4,9.1,20.3,44.7,2.1,6.7,31.8,4.7,6.2,75.7,2.4,8.6,11.0,5.5,3.0,1.7,1.2,1.0,4.7,5.3,25.0,-0.2
"Green, JaMychal",MEM,77,40,37,27.3,19.9,44.6,44.6,5.8,16.2,35.7,10.7,14.1,75.9,5.1,18.2,23.3,11.8,8.2,4.2,2.7,2.2,10.9,12.4,56.3,0.4
"Green, Jeff",ORL,69,26,43,22.2,18.1,40.0,45.3,4.7,12.9,36.3,8.0,10.5,76.5,4.6,16.8,21.4,10.6,5.9,3.6,2.5,2.4,9.6,8.8,48.9,4.3
"Griffin, Blake",LAC,61,40,21,34.0,27.4,60.4,45.3,6.6,18.6,35.6,11.9,15.4,77.7,6.7,22.0,28.6,16.6,9.6,5.0,2.0,3.0,17.7,12.9,73.3,-7.2
"Hamilton, Justin",BKN,64,14,50,18.4,16.2,34.8,46.5,3.8,10.4,36.7,7.2,9.1,78.8,4.3,14.5,18.8,8.8,5.1,4.0,2.1,1.8,7.3,7.7,43.4,4.6
"Hammons, AJ",DAL,22,4,18,7.4,5.5,12.5,43.6,1.3,4.1,32.2,3.0,3.9,77.9,1.6,5.5,7.1,3.2,2.3,1.0,1.0,1.3,2.7,3.0,15.3,0.2
"Hardaway Jr., Tim",ATL,79,42,37,27.3,21.9,49.5,44.3,6.4,17.8,36.0,8.6,11.3,76.0,6.0,18.1,24.1,13.1,8.7,5.1,2.7,2.5,12.4,10.2,58.8,-2.0
"Harden, James",HOU,81,54,27,36.4,31.5,67.1,47.0,7.8,22.1,35.1,12.8,16.6,77.0,7.7,25.0,32.7,18.6,11.1,6.5,3.6,3.0,15.6,14.5,83.6,-5.2
"Harkless, Maurice",POR,77,38,39,28.9,23.5,52.1,45.2,5.5,15.0,36.6,12.9,16.5,78.5,6.4,19.6,25.9,12.8,7.5,4.7,3.3,3.2,11.8,13.0,65.5,-0.6
"Harper, Justin",PHI,3,1,2,10.4,9.7,19.7,49.2,1.3,5.3,25.0,4.3,5.0,86.7,2.0,7.3,9.3,5.0,2.3,3.0,2.3,1.0,2.0,4.7,25.0,3.7
"Harrell, Montrezl",HOU,58,39,19,18.3,15.9,34.4,46.4,3.9,11.1,34.8,6.6,8.7,75.9,4.8,12.7,17.5,9.3,5.5,3.3,1.8,1.8,7.9,7.8,42.4,-1.8
"Harris, Devin",DAL,65,29,36,16.7,12.5,27.5,45.4,3.2,9.3,34.5,6.3,8.4,74.5,3.2,12.0,15.2,7.3,5.3,2.3,1.4,1.3,7.7,7.1,34.4,-0.6
"Harris, Gary",DEN,57,29,28,31.3,28.3,57.3,49.5,6.9,17.5,39.3,10.6,13.5,78.9,5.9,19.9,25.8,16.7,7.8,5.4,2.6,2.2,12.6,11.6,74.2,-1.4
"Harris, Joe",BKN,52,10,42,21.9,18.8,42.1,44.7,4.4,13.5,32.9,10.1,12.8,78.6,5.1,16.7,21.8,10.1,5.7,4.8,2.8,1.9,9.1,10.5,52.1,5.5
"Harris, Manny",DAL,4,1,3,6.2,5.5,9.5,57.9,0.8,2.5,30.0,4.3,4.8,89.5,1.3,6.0,7.3,3.0,2.0,0.8,1.8,0.5,2.8,3.5,16.0,5.3
"Harris, Tobias",DET,82,37,45,31.3,24.8,54.2,45.8,6.1,16.7,36.7,10.8,13.7,79.2,5.2,22.4,27.6,15.3,8.1,4.5,2.7,2.6,11.3,11.6,66.6,0.0
"Harrison, Aaron",CHA,5,2,3,3.3,2.6,5.8,44.8,0.0,1.4,0.0,1.2,2.0,60.0,0.4,3.0,3.4,0.8,0.0,0.2,0.6,0.0,1.2,1.2,6.4,1.0
"Harrison, Andrew",MEM,72,38,34,20.5,14.2,32.7,43.4,4.0,11.6,34.6,9.1,12.3,74.2,4.1,13.8,17.9,7.9,6.5,2.8,2.2,1.9,8.9,10.1,41.6,0.4
"Haslem, Udonis",MIA,16,6,10,8.1,6.9,14.0,49.6,1.1,4.1,25.8,3.0,4.2,71.6,2.0,6.6,8.6,3.1,3.0,0.9,1.1,0.8,3.6,3.6,17.9,4.3
"Hawes, Spencer",MIL,19,12,7,9.0,7.5,15.8,47.5,1.8,5.5,32.4,3.2,4.1,79.2,1.6,6.8,8.4,5.0,2.4,1.3,0.5,0.7,2.9,3.7,20.1,2.4
"Hawes, Spencer",CHA,35,15,20,17.9,15.4,33.2,46.5,4.5,12.0,37.5,5.6,7.3,77.3,3.1,13.8,16.9,9.6,4.3,2.6,2.3,2.1,7.8,6.3,41.0,3.7
"Hayward, Gordon",UTA,73,46,27,34.5,26.0,58.8,44.2,6.0,16.3,36.7,10.8,14.4,75.0,6.7,22.2,28.8,12.5,8.6,5.3,2.3,3.7,15.0,13.1,68.7,-4.8
"Henderson, Gerald",PHI,72,24,48,23.2,19.4,40.8,47.5,4.7,12.4,37.6,9.3,11.8,78.5,4.8,16.6,21.3,10.9,7.5,4.0,2.6,2.4,9.7,10.3,52.7,4.3
"Henson, John",MIL,58,26,32,19.4,15.2,33.6,45.1,4.0,11.0,36.5,7.4,9.8,75.9,4.6,13.1,17.7,9.3,5.7,2.8,1.8,2.9,7.7,8.3,41.8,0.8
"Hernangomez, Juancho",DEN,62,30,32,13.6,12.3,25.4,48.5,2.8,7.6,36.3,4.1,5.2,79.2,2.8,9.2,12.0,6.9,3.5,2.6,1.2,1.3,5.1,5.2,31.6,0.5
"Hernangomez, Willy",NYK,72,27,45,18.4,15.3,33.4,45.6,3.5,10.6,32.9,6.7,8.9,74.7,4.6,12.1,16.7,8.0,5.1,3.1,1.8,1.9,7.2,7.4,40.7,0.8
"Hezonja, Mario",ORL,65,20,45,14.8,12.2,26.0,47.1,3.0,8.2,36.6,5.3,7.0,75.8,3.3,11.4,14.7,7.1,4.1,2.5,1.3,1.3,6.0,6.1,32.8,4.4
"Hibbert, Roy",CHA,42,19,23,16.0,13.2,30.2,43.6,3.7,9.8,38.0,4.7,6.1,76.4,3.4,11.8,15.2,7.9,3.5,2.4,1.6,1.9,6.9,6.1,34.8,0.2
"Hibbert, Roy",DEN,6,5,1,1.8,2.0,3.8,52.2,0.2,0.3,50.0,0.3,0.8,40.0,0.3,1.0,1.3,0.8,0.3,0.5,0.0,0.5,0.2,0.5,4.5,2.2
"Hield, Buddy",NOP,57,23,34,20.4,17.2,37.4,46.1,4.4,12.5,34.8,6.4,8.3,77.2,4.2,16.1,20.4,9.7,5.7,3.4,2.0,2.1,7.4,7.4,45.2,2.6
"Hield, Buddy",SAC,25,8,17,29.1,23.9,52.2,45.8,6.0,18.0,33.4,10.4,13.9,75.2,7.1,19.7,26.8,14.6,7.5,5.0,2.6,2.2,10.0,11.6,64.2,2.5
"Hill, George",UTA,49,33,16,31.5,23.4,53.0,44.1,5.5,15.0,36.4,9.4,12.2,77.5,5.1,20.6,25.7,11.4,7.8,4.5,2.5,3.1,13.3,11.3,61.6,-5.3
"Hill, Jordan",MIN,7,2,5,6.7,3.9,10.1,38.0,0.9,3.7,23.1,3.1,4.4,71.0,2.0,3.9,5.9,2.3,2.4,1.3,0.6,0.4,2.7,3.0,11.7,-1.7
"Hill, Solomon",NOP,80,34,46,29.7,24.3,54.4,44.7,6.1,18.2,33.5,9.9,13.3,74.4,6.6,23.0,29.6,14.3,8.8,4.6,2.4,3.3,11.8,11.3,64.6,-0.1
"Hilliard, Darrun",DET,39,19,20,9.8,7.2,16.3,44.2,1.6,4.8,34.0,3.5,4.7,73.9,1.5,6.8,8.3,4.7,2.5,1.3,0.9,0.5,3.6,4.0,19.5,-0.3
"Holiday, Jrue",NOP,67,32,35,32.7,26.3,60.0,43.9,6.9,20.6,33.3,10.6,14.1,74.6,7.3,25.5,32.8,15.1,9.3,5.1,2.9,3.8,12.9,11.9,70.1,-0.6
"Holiday, Justin",NYK,82,31,51,20.0,15.4,35.2,43.7,4.2,12.1,34.3,8.2,10.7,76.3,4.6,13.5,18.0,7.8,5.7,3.0,2.1,2.3,8.0,9.0,43.0,0.5
"Hollis-Jefferson, Rondae",BKN,78,19,59,22.6,19.8,43.1,46.0,4.5,12.3,36.3,9.1,12.0,75.7,5.0,17.3,22.3,11.1,6.5,4.4,2.6,2.3,10.0,9.8,53.2,3.4
"Holmes, Richaun",PHI,57,16,41,20.9,17.6,37.5,47.1,3.8,10.6,35.9,9.6,12.2,78.5,4.8,14.7,19.5,10.1,6.2,4.0,2.1,2.0,7.4,9.9,48.7,4.0
"Hood, Rodney",UTA,59,40,19,27.0,20.4,46.5,43.9,4.4,12.2,35.9,8.7,10.9,79.8,5.1,17.2,22.3,10.4,6.3,4.1,2.0,2.8,11.0,10.6,54.0,-1.8
"Horford, Al",BOS,68,46,22,32.3,26.0,58.0,44.9,6.2,18.4,33.6,12.2,15.7,77.5,7.4,22.7,30.1,15.3,9.1,5.1,3.0,2.9,13.1,12.7,70.4,-3.2
"House Jr., Danuel",WAS,1,0,1,0.8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Howard, Dwight",ATL,74,37,37,29.7,24.2,54.4,44.5,6.8,18.5,36.7,8.7,11.5,76.2,6.6,19.3,25.9,15.1,9.1,6.1,3.4,3.0,13.2,11.0,63.9,1.5
"Huertas, Marcelo",LAL,23,5,18,10.3,9.3,17.9,51.7,2.4,6.1,40.0,3.1,4.1,75.8,2.1,8.0,10.1,5.7,3.7,2.0,1.1,0.6,4.4,3.7,24.1,1.9
"Huestis, Josh",OKC,2,0,2,15.4,12.5,29.0,43.1,2.5,9.5,26.3,9.5,12.0,79.2,0.5,10.5,11.0,7.0,1.5,3.0,1.5,2.5,2.5,7.5,37.0,-1.5
"Humphries, Kris",ATL,56,31,25,12.3,9.6,21.3,45.0,2.3,7.3,32.0,4.1,5.4,77.0,2.5,8.8,11.3,5.5,4.0,2.2,1.3,1.0,5.2,4.7,25.6,1.2
"Hunter, RJ",CHI,3,2,1,3.1,1.7,5.3,31.3,0.0,2.3,0.0,1.7,2.7,62.5,1.0,4.3,5.3,1.3,0.3,0.7,1.0,0.0,0.0,1.7,5.0,3.3
"Ibaka, Serge",ORL,56,21,35,30.5,25.4,54.0,47.0,5.9,15.5,37.7,11.5,15.0,76.6,5.9,22.1,27.9,14.6,8.2,4.8,3.2,3.4,10.9,12.6,68.1,3.3
"Ibaka, Serge",TOR,23,16,7,31.0,24.2,54.5,44.4,5.7,16.9,33.4,10.7,13.6,78.3,6.2,19.7,25.8,14.1,7.3,4.7,2.4,3.1,12.7,13.0,64.7,-1.9
"Iguodala, Andre",GSW,76,64,12,26.3,20.5,48.0,42.6,4.8,14.9,32.4,10.8,14.1,77.0,6.8,17.5,24.3,11.6,8.6,4.3,1.9,4.0,11.1,10.9,56.6,-6.9
"Ilyasova, Ersan",ATL,26,11,15,24.4,19.0,44.3,42.9,5.4,16.1,33.4,8.7,11.3,77.2,6.0,16.1,22.1,12.5,7.6,4.1,2.5,2.4,12.0,10.2,52.2,-1.7
"Ilyasova, Ersan",PHI,53,21,32,27.3,22.1,48.5,45.5,4.9,13.7,36.0,11.3,14.5,77.5,6.5,19.8,26.2,12.6,9.2,4.4,2.8,3.2,11.3,12.8,60.4,1.7
"Ilyasova, Ersan",OKC,3,3,0,20.7,16.0,37.0,43.2,2.7,12.0,22.2,9.7,12.0,80.6,4.0,14.3,18.3,7.7,9.3,4.3,3.0,1.3,8.0,9.3,44.3,-4.7
"Ingles, Joe",UTA,82,51,31,24.1,18.4,40.6,45.3,4.3,11.9,36.1,8.3,10.7,77.7,4.5,15.0,19.5,8.8,6.4,3.8,1.9,2.5,10.0,9.4,49.4,-1.9
"Ingram, Brandon",LAL,79,26,53,28.9,25.1,51.5,48.7,6.2,16.3,37.8,11.6,15.3,76.0,6.5,20.1,26.7,15.4,8.6,5.0,3.2,2.3,11.7,12.6,68.0,4.8
"Irving, Kyrie",CLE,72,47,25,35.1,30.1,65.0,46.3,7.7,20.8,36.7,10.7,13.8,77.5,8.1,23.6,31.7,18.6,9.0,5.2,3.2,3.0,14.5,12.6,78.5,-4.6
"Jack, Jarrett",NOP,2,1,1,16.5,13.5,28.5,47.4,2.5,8.5,29.4,4.0,5.0,80.0,3.5,11.5,15.0,5.5,5.5,4.5,1.5,0.5,9.0,6.5,33.5,3.0
"Jackson, Demetrius",BOS,5,1,4,3.4,2.4,5.2,46.2,0.8,1.4,57.1,1.8,2.0,90.0,0.8,2.8,3.6,1.4,1.0,0.2,0.4,0.4,2.4,1.6,7.4,-0.2
"Jackson, Pierre",DAL,9,4,5,9.4,6.1,15.0,40.7,1.3,5.0,26.7,2.9,3.7,78.8,1.8,7.4,9.2,2.8,4.2,0.3,0.9,0.7,4.6,3.3,16.4,-6.1
"Jackson, Reggie",DET,52,23,29,27.4,22.9,46.6,49.2,5.8,14.4,39.9,9.2,11.6,79.1,4.2,20.8,24.9,14.7,7.5,3.9,2.2,2.0,9.5,10.4,60.8,4.3
"James, LeBron",CLE,74,51,23,37.8,31.7,68.9,46.0,7.9,22.2,35.5,11.4,14.6,78.1,8.2,25.0,33.2,19.5,10.1,5.7,3.1,3.1,16.5,13.5,82.7,-6.5
"Jefferson, Al",IND,66,33,33,14.1,10.8,23.7,45.5,2.9,8.2,35.7,6.2,7.9,78.2,2.8,10.2,13.0,6.4,4.0,2.1,1.6,1.0,5.4,6.4,30.7,1.5
"Jefferson, Richard",CLE,79,50,29,20.4,16.5,37.2,44.4,4.3,12.0,35.5,7.2,9.2,78.2,4.6,13.9,18.5,9.8,5.0,3.0,1.8,1.6,9.2,7.9,44.5,-1.6
"Jenkins, John",PHX,4,0,4,3.2,2.8,5.3,52.4,0.5,1.3,40.0,1.0,1.5,66.7,0.5,2.3,2.8,2.0,1.0,0.0,0.0,0.5,1.8,1.0,7.0,-2.3
"Jennings, Brandon",WAS,23,13,10,16.2,13.7,29.0,47.1,3.0,8.5,35.9,5.0,6.9,72.3,3.6,11.0,14.6,7.3,4.8,2.3,2.0,0.9,6.4,7.5,35.3,-1.3
"Jennings, Brandon",NYK,58,24,34,24.6,20.1,44.4,45.2,4.7,14.1,33.5,10.5,13.5,78.0,6.1,17.1,23.1,10.7,6.8,3.8,2.0,3.2,9.6,11.4,55.3,1.6
"Jerebko, Jonas",BOS,78,51,27,15.8,12.8,28.3,45.2,2.9,8.9,32.5,6.1,8.1,75.7,3.6,10.7,14.3,7.4,4.5,2.4,1.8,1.4,6.4,6.9,34.7,-0.5
"Johnson, Amir",BOS,80,51,29,20.1,16.0,35.7,44.7,3.4,10.7,31.9,7.4,9.7,76.3,4.4,13.7,18.2,9.4,5.8,3.3,2.1,1.9,7.6,8.5,42.8,-2.6
