PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,PF,NBA_FANTASY_PTS,DD2,TD3,PLUS_MINUS
Derek Grimm,SAC,23,9,2,7,3.7,1.6,0.4,1.6,28.6,0.4,1.3,33.3,0.2,0.2,100,0.0,0.4,0.4,0.0,0.3,0.3,0.1,0.7,3.1,0,0,-1.2
Derek Harper,ORL,36,66,29,37,26.7,8.6,3.4,8.2,41.7,0.9,2.5,36.0,0.8,1.2,69.6,0.3,1.2,1.6,3.5,1.5,1.1,0.2,2.1,17.9,2,0,0.2
Derek Strong,ORL,30,58,33,25,28.3,12.7,4.5,10.7,42.1,0.0,0.1,0.0,3.8,4.8,78.1,2.6,4.7,7.4,0.9,1.3,0.5,0.4,2.1,24.4,15,0,1.2
Derrick Coleman,PHI,31,59,23,36,36.2,17.6,6.0,14.7,41.1,0.4,1.7,26.5,5.1,6.6,77.2,2.5,7.4,9.9,2.5,2.7,0.8,1.2,2.4,36.4,32,0,-1.0
Derrick McKey,IND,31,57,41,16,23.1,6.3,2.6,5.7,45.9,0.1,0.3,23.5,1.0,1.4,71.4,1.3,2.4,3.7,1.5,1.4,1.0,0.5,2.7,16.2,1,0,0.6
Detlef Schrempf,SEA,35,78,58,20,35.2,15.8,5.6,11.5,48.7,0.8,1.9,41.5,3.8,4.5,84.4,1.7,5.4,7.1,4.4,2.2,0.8,0.2,2.6,31.8,13,0,7.0
Dickey Simpkins,CHI,26,40,18,22,10.8,3.3,1.2,2.2,53.9,0.0,0.1,0.0,0.9,1.8,51.4,0.7,1.3,1.9,0.8,0.8,0.2,0.1,1.4,7.1,0,0,0.9
Dikembe Mutombo,ATL,32,82,50,32,35.5,13.4,4.9,9.1,53.7,0.0,0.0,0.0,3.7,5.5,67.0,3.4,8.0,11.4,1.0,2.0,0.4,3.4,3.1,37.9,47,0,5.1
Don MacLean,NJN,28,9,4,5,4.8,0.3,0.1,1.1,10.0,0.1,0.2,50.0,0.0,0.0,0.0,0.3,0.2,0.6,0.0,0.2,0.0,0.0,0.8,0.8,0,0,-2.3
Don Reid,DET,24,68,33,35,14.6,3.5,1.4,2.6,53.4,0.0,0.0,0.0,0.7,1.0,70.4,1.1,1.4,2.6,0.4,0.4,0.4,0.8,2.7,10.3,1,0,-0.3
Donald Royal,CHH,32,31,18,13,10.4,2.5,0.8,2.2,36.2,0.0,0.0,0.0,0.9,1.1,87.9,0.6,0.7,1.3,0.5,0.3,0.2,0.0,1.1,5.4,0,0,1.2
Donald Whiteside,ATL,29,3,3,0,5.0,0.7,0.3,0.7,50.0,0.0,0.3,0.0,0.0,0.7,0.0,0.0,0.3,0.3,0.3,0.3,0.0,0.0,0.0,1.2,0,0,-5.0
Dontae' Jones,BOS,23,15,7,8,6.1,2.9,1.3,3.8,33.3,0.4,1.5,26.1,0.0,0.0,0.0,0.2,0.4,0.6,0.3,0.7,0.1,0.2,0.8,4.4,0,0,-0.1
Dontonio Wingfield,POR,24,3,2,1,2.7,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.3,0.7,50.0,0.7,0.7,1.3,0.0,0.3,0.0,0.0,0.7,1.6,0,0,-1.3
Donyell Marshall,GSW,25,73,16,57,35.8,15.4,6.2,14.9,41.4,0.9,2.8,31.3,2.2,3.0,73.1,2.9,5.7,8.6,2.2,2.0,1.3,1.0,3.1,33.9,27,0,-6.4
Doug Christie,TOR,28,78,15,63,37.7,16.5,5.9,13.7,42.8,1.3,3.9,32.6,3.5,4.2,82.9,1.2,4.0,5.2,3.6,2.9,2.4,0.7,2.5,34.7,1,0,-6.2
Doug Overton,PHI,28,23,6,17,12.0,2.7,1.0,2.7,38.1,0.0,0.1,0.0,0.6,0.7,87.5,0.1,0.5,0.6,1.6,1.0,0.3,0.0,1.5,6.0,0,0,-1.4
Doug West,MIN,31,38,21,17,18.1,4.1,1.7,4.5,37.4,0.0,0.1,0.0,0.8,1.1,72.5,0.6,1.6,2.2,1.2,0.6,0.3,0.1,2.6,9.2,0,0,-1.3
Drew Barry,ATL,25,27,16,11,9.5,2.1,0.7,1.4,47.4,0.3,0.8,42.9,0.4,0.5,84.6,0.2,1.1,1.3,1.8,1.1,0.4,0.0,1.0,6.5,0,0,2.5
Duane Causwell,MIA,30,37,29,8,9.8,2.4,1.0,2.4,41.6,0.0,0.0,0.0,0.4,0.7,57.7,0.8,1.9,2.7,0.1,0.5,0.2,0.7,2.0,8.1,0,0,-0.9
Duane Ferrell,GSW,33,50,7,43,9.1,1.9,0.8,2.2,36.9,0.0,0.1,0.0,0.2,0.4,54.5,0.5,0.4,0.9,0.5,0.4,0.4,0.1,1.0,5.0,0,0,-3.2
Ed Gray,ATL,22,30,19,11,15.7,7.6,2.6,6.7,38.1,0.6,1.5,39.1,1.8,2.2,84.6,0.3,1.2,1.5,1.1,1.0,0.5,0.4,2.4,12.7,0,0,-2.5
Ed Stokes,TOR,26,4,0,4,4.4,0.8,0.3,0.8,33.3,0.0,0.0,0.0,0.3,0.5,50.0,0.3,0.8,1.0,0.3,0.5,0.3,0.5,1.0,4.1,0,0,-4.3
Eddie Johnson,HOU,39,75,37,38,19.9,8.4,3.0,7.3,41.7,0.9,2.6,33.3,1.5,1.8,83.1,0.7,1.4,2.0,1.2,0.8,0.4,0.0,1.2,13.2,0,0,-1.2
Eddie Jones,LAL,26,80,60,20,36.4,16.9,6.1,12.6,48.4,1.8,4.6,38.9,2.9,3.8,76.5,1.1,2.7,3.8,3.1,1.8,2.0,0.7,2.1,32.2,1,0,7.7
Elden Campbell,LAL,29,81,60,21,22.0,10.1,3.6,7.7,46.3,0.0,0.0,50.0,2.9,4.2,69.3,1.8,3.9,5.6,1.0,1.4,0.4,1.3,2.6,21.9,6,0,0.3
Eldridge Recasner,ATL,30,59,32,27,24.6,9.3,3.5,7.7,45.6,1.1,2.5,41.9,1.3,1.3,93.7,0.5,1.9,2.4,2.0,1.5,0.7,0.0,1.6,15.7,2,0,-1.3
Elliot Perry,MIL,29,81,36,45,21.6,7.3,3.0,6.9,43.0,0.2,0.6,34.0,1.1,1.3,84.4,0.3,1.1,1.3,2.8,1.6,1.1,0.0,1.6,15.0,1,0,-2.9
Emanual Davis,HOU,29,45,17,28,13.3,4.1,1.4,3.2,44.4,0.6,1.6,37.5,0.7,0.8,83.8,0.2,0.8,1.0,1.3,1.2,0.4,0.1,1.2,7.5,0,0,-0.4
Eric Montross,DET,26,48,20,28,14.4,2.9,1.3,3.0,42.4,0.0,0.0,0.0,0.3,0.8,40.0,1.4,2.7,4.1,0.2,0.6,0.3,0.6,2.6,10.1,0,0,-3.5
Eric Murdock,MIA,30,82,55,27,17.0,6.2,2.2,5.1,42.2,0.3,1.1,30.8,1.5,1.9,80.1,0.5,1.4,1.9,2.7,1.3,1.3,0.2,2.1,15.4,0,0,0.4
Eric Piatkowski,LAC,27,67,15,52,26.0,11.3,3.8,8.5,45.2,1.6,3.9,40.9,2.1,2.5,82.4,1.0,2.5,3.5,1.3,1.2,0.8,0.2,2.0,19.1,2,0,-3.7
Eric Riley,DAL,28,39,10,29,13.9,3.6,1.4,3.5,41.5,0.0,0.0,0.0,0.7,0.9,75.0,1.1,2.3,3.4,0.6,0.9,0.4,1.2,2.1,12.2,0,0,-1.5
Eric Snow,PHI,25,64,35,29,14.4,3.3,1.2,2.9,42.9,0.0,0.3,11.8,0.8,1.1,69.0,0.3,1.0,1.3,2.8,1.0,0.9,0.1,1.8,11.0,0,0,-0.9
Eric Washington,DEN,24,66,7,59,23.3,7.7,3.0,7.5,40.4,0.7,2.1,32.1,1.0,1.3,78.3,0.7,1.2,1.9,1.2,1.1,0.8,0.4,2.2,14.3,0,0,-7.9
Eric Williams,DEN,25,4,0,4,36.2,19.8,6.0,15.3,39.3,0.0,0.0,0.0,7.8,11.3,68.9,2.5,2.8,5.3,3.0,2.3,1.0,0.0,2.3,31.3,0,0,-2.8
Erick Dampier,GSW,22,82,19,63,32.4,11.8,4.3,9.6,44.5,0.0,0.0,0.0,3.3,4.9,66.9,3.3,5.4,8.7,1.1,2.1,0.5,1.7,3.4,28.4,29,0,-6.2
Erick Strickland,DAL,24,67,17,50,22.4,7.6,3.0,8.3,35.7,0.7,2.4,29.4,1.0,1.3,77.4,0.5,1.9,2.4,2.5,1.6,0.8,0.1,2.1,15.5,0,0,-3.3
Ervin Johnson,MIL,30,81,35,46,27.9,8.0,3.1,5.8,53.7,0.0,0.0,0.0,1.8,2.9,60.1,3.0,5.5,8.5,0.7,1.4,1.0,2.0,4.0,26.6,16,0,-1.1
Etdrick Bohannon,IND,25,5,5,0,2.1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,1.2,0.2,0.6,0.0,0.4,0.6,2.3,0,0,-0.6
Felton Spencer,GSW,30,68,17,51,11.9,2.4,0.9,1.9,45.7,0.0,0.0,0.0,0.6,1.2,55.7,1.4,2.0,3.3,0.3,0.7,0.3,0.5,2.6,8.7,0,0,-2.5
Fred Hoiberg,IND,25,65,45,20,13.5,4.0,1.3,3.4,38.3,0.5,1.3,37.6,0.9,1.1,85.5,0.2,1.7,1.9,0.7,0.3,0.6,0.0,1.6,9.0,0,0,0.0
Gary Grant,POR,33,22,11,11,16.4,4.8,2.0,4.2,46.2,0.3,0.9,36.8,0.5,0.6,85.7,0.4,1.8,2.2,3.8,1.1,0.8,0.1,1.4,14.6,0,0,0.1
Gary Payton,SEA,29,82,61,21,38.4,19.2,7.1,15.6,45.3,1.6,4.8,33.8,3.4,4.6,74.4,0.9,3.6,4.6,8.3,2.8,2.3,0.2,2.4,41.7,28,1,7.5
Gary Trent,TOR,23,54,25,29,25.1,11.7,4.5,9.4,47.7,0.1,0.2,33.3,2.7,3.9,67.9,2.3,4.0,6.3,1.3,1.7,0.6,0.5,3.0,22.9,7,0,-2.6
George Lynch,VAN,27,82,19,63,18.2,7.5,3.0,6.3,48.1,0.1,0.4,30.0,1.4,1.9,70.3,1.8,2.6,4.4,1.5,1.3,0.8,0.5,2.0,17.7,1,0,-1.5
George McCloud,PHX,31,63,39,24,19.3,7.2,2.7,6.8,40.5,1.1,3.3,34.1,0.6,0.8,76.5,0.7,2.7,3.5,1.3,1.0,0.9,0.2,2.1,15.6,3,0,1.6
George Zidek,SEA,24,12,5,7,5.3,2.4,0.6,2.4,24.1,0.1,0.2,50.0,1.2,1.3,87.5,0.3,1.1,1.4,0.2,0.3,0.0,0.2,0.8,4.5,0,0,-1.9
Gerald Madkins,GSW,29,19,4,15,12.8,1.9,0.7,1.8,38.2,0.3,0.8,40.0,0.3,0.4,71.4,0.1,0.7,0.8,2.4,0.7,0.7,0.1,0.9,8.0,0,0,-0.7
Gerald Wilkins,ORL,34,72,35,37,17.4,5.3,2.0,6.0,32.5,0.4,1.5,26.6,1.0,1.4,70.4,0.2,1.0,1.3,1.1,1.1,0.5,0.1,1.1,9.0,0,0,-2.0
Glen Rice,CHH,31,82,51,31,40.2,22.3,7.7,16.9,45.7,1.6,3.7,43.3,5.2,6.1,84.9,1.1,3.2,4.3,2.2,2.2,0.9,0.3,2.4,32.2,2,0,2.1
Glenn Robinson,MIL,25,56,29,27,40.9,23.4,9.5,20.3,47.0,0.4,1.2,38.5,3.8,4.8,80.8,1.5,4.0,5.5,2.8,3.6,1.2,0.6,2.9,36.1,2,0,1.0
God Shammgod,WAS,22,20,8,12,7.3,3.1,1.0,2.9,32.8,0.0,0.1,0.0,1.2,1.5,76.7,0.1,0.3,0.4,1.8,1.1,0.4,0.1,1.4,6.3,0,0,-0.6
Grant Hill,DET,25,81,36,45,40.7,21.1,7.6,16.8,45.2,0.0,0.3,14.3,5.9,8.0,74.0,1.1,6.5,7.7,6.8,3.5,1.8,0.7,2.4,44.3,36,4,2.7
Grant Long,DET,32,40,19,21,18.5,3.5,1.3,2.9,42.7,0.0,0.1,0.0,1.0,1.4,71.9,1.4,2.3,3.8,0.6,0.6,0.7,0.3,2.3,11.5,0,0,-0.1
Greg Anderson,ATL,34,50,31,19,7.9,1.8,0.7,1.6,44.4,0.0,0.1,0.0,0.3,0.8,39.0,0.8,1.6,2.4,0.3,0.3,0.4,0.2,1.7,6.4,0,0,-1.4
Greg Anthony,SEA,30,80,60,20,12.8,5.2,1.9,4.4,43.0,0.8,2.0,41.5,0.7,1.0,66.3,0.2,1.2,1.4,2.6,1.1,0.8,0.0,1.2,12.1,0,0,-0.3
Greg Foster,UTA,29,78,58,20,18.5,5.7,2.4,5.4,44.5,0.0,0.1,22.2,0.9,1.1,77.0,1.1,2.4,3.5,0.7,0.9,0.2,0.4,2.4,11.6,2,0,1.2
Greg Graham,CLE,27,6,5,1,9.4,2.7,1.2,2.0,58.3,0.0,0.5,0.0,0.3,0.3,100,0.0,0.2,0.2,1.0,1.7,0.2,0.0,1.2,3.2,0,0,-2.8
Greg Minor,BOS,26,69,32,37,16.3,5.0,2.0,4.7,43.6,0.1,0.4,19.4,0.9,1.2,68.6,0.8,1.4,2.2,1.3,0.6,0.8,0.2,1.4,11.7,0,0,0.3
Greg Ostertag,UTA,25,63,45,18,20.4,4.7,1.8,3.8,48.1,0.0,0.0,0.0,1.1,2.2,47.9,2.1,3.8,5.9,0.4,1.2,0.4,2.1,2.6,18.9,2,0,2.5
Hakeem Olajuwon,HOU,35,47,26,21,34.7,16.4,6.5,13.5,48.3,0.0,0.1,0.0,3.4,4.5,75.5,2.5,7.3,9.8,3.0,2.7,1.8,2.0,3.2,41.5,23,0,1.4
Harold Ellis,DEN,27,27,2,25,12.7,6.1,2.3,4.1,55.9,0.0,0.1,0.0,1.5,2.3,63.5,1.0,0.9,1.9,0.7,0.7,0.7,0.1,2.0,11.1,0,0,-1.7
Harvey Grant,WAS,32,65,31,34,13.7,2.6,1.2,3.0,38.3,0.0,0.1,16.7,0.3,0.5,63.3,0.9,1.7,2.6,0.6,0.4,0.4,0.2,1.4,8.0,1,0,-0.8
Henry James,CLE,32,28,16,12,6.0,2.9,0.9,2.1,40.7,0.4,0.9,44.0,0.8,0.8,95.5,0.1,0.5,0.5,0.2,0.4,0.0,0.0,0.9,3.6,0,0,-0.3
Herb Williams,NYK,40,27,15,12,6.5,1.4,0.7,1.6,41.9,0.0,0.0,0.0,0.0,0.3,12.5,0.2,0.9,1.1,0.1,0.2,0.2,0.3,1.3,4.4,0,0,-1.1
Hersey Hawkins,SEA,31,82,61,21,31.7,10.5,3.4,7.8,44.0,1.5,3.7,41.5,2.2,2.5,86.8,0.9,3.2,4.1,2.7,1.2,1.8,0.2,1.9,24.2,1,0,5.9
Horace Grant,ORL,32,76,38,38,36.9,12.1,5.2,11.3,45.9,0.0,0.1,0.0,1.8,2.6,67.8,3.0,5.1,8.1,2.3,1.2,1.1,1.0,2.4,30.4,13,0,-0.4
Horacio Llamas,PHX,24,8,6,2,5.2,3.0,1.0,2.6,38.1,0.1,0.4,33.3,0.9,1.3,70.0,0.5,1.8,2.3,0.1,1.1,0.1,0.4,1.8,6.3,0,0,2.1
Hot Rod Williams,PHX,35,71,48,23,18.8,3.6,1.3,2.8,47.0,0.0,0.0,0.0,0.9,1.3,69.9,1.5,2.9,4.4,0.7,0.4,0.5,0.8,1.9,13.4,0,0,1.9
Howard Eisley,UTA,25,82,62,20,21.0,7.7,2.8,6.3,44.1,0.6,1.4,40.7,1.5,1.8,85.2,0.3,1.7,2.0,4.2,2.0,0.7,0.2,2.2,17.0,2,0,0.1
Hubert Davis,DAL,28,81,20,61,29.4,11.1,4.3,9.5,45.6,1.2,2.8,43.9,1.2,1.4,83.6,0.4,1.7,2.1,2.0,1.1,0.5,0.1,1.4,17.2,0,0,-3.3
Ike Austin,LAC,28,78,40,38,29.2,13.5,5.2,11.2,46.6,0.0,0.1,0.0,3.1,4.7,66.9,2.6,4.6,7.1,2.2,2.6,0.8,0.7,3.0,27.3,19,0,-1.4
Isaiah Rider,POR,27,74,41,33,37.7,19.7,7.4,17.6,42.3,1.8,5.7,32.1,3.0,3.6,82.8,1.3,3.3,4.7,3.1,2.5,0.7,0.3,2.5,30.5,3,0,1.3
Ivano Newbill,VAN,27,28,4,24,8.9,2.1,0.7,2.0,35.1,0.0,0.0,100,0.6,1.1,56.7,0.9,1.6,2.5,0.3,0.6,0.4,0.1,1.4,6.3,0,0,-1.3
J.R. Reid,CHH,30,79,49,30,14.1,4.9,1.8,4.0,45.9,0.0,0.1,37.5,1.1,1.5,73.0,0.9,1.7,2.7,0.6,0.8,0.4,0.2,2.2,10.2,0,0,0.3
Jack Haley,NJN,34,16,7,9,3.2,1.4,0.3,1.1,27.8,0.0,0.1,0.0,0.8,1.3,57.1,0.3,0.6,0.9,0.0,0.3,0.0,0.1,0.6,2.4,0,0,-0.3
Jacque Vaughn,UTA,23,45,35,10,9.3,3.1,1.0,2.7,36.1,0.1,0.2,37.5,1.1,1.5,70.6,0.1,0.8,0.8,1.9,1.2,0.2,0.0,1.4,6.3,0,0,0.6
Jalen Rose,IND,25,82,58,24,20.8,9.4,3.5,7.4,47.8,0.3,0.9,34.2,2.0,2.8,72.8,0.3,2.0,2.4,1.9,1.6,0.7,0.2,2.1,16.0,0,0,0.4
Jamal Mashburn,MIA,25,48,29,19,36.0,15.1,5.2,12.0,43.5,0.8,2.5,30.3,3.8,4.8,79.7,1.5,3.4,4.9,2.8,2.3,0.9,0.3,2.9,26.4,1,0,2.7
James Collins,LAC,24,23,2,21,4.4,2.6,0.9,2.4,38.2,0.4,0.9,45.0,0.3,0.6,57.1,0.3,0.3,0.6,0.1,0.3,0.3,0.1,0.5,4.3,0,0,-0.6
James Cotton,SEA,22,9,7,2,3.8,2.7,0.9,2.3,38.1,0.0,0.4,0.0,0.9,1.0,88.9,0.2,0.4,0.7,0.0,0.7,0.1,0.1,0.3,3.5,0,0,-3.4
James Robinson,LAC,27,70,14,56,17.6,7.7,2.8,7.2,38.9,1.1,3.2,32.9,1.1,1.5,72.0,0.5,1.1,1.6,1.9,1.4,0.5,0.1,1.4,13.2,0,0,-3.7
Jamie Feick,MIL,23,45,20,25,10.0,2.3,0.9,2.0,43.3,0.1,0.3,30.8,0.4,0.9,48.8,1.0,1.8,2.8,0.4,0.5,0.6,0.4,1.5,8.4,0,0,0.0
Jaren Jackson,SAS,30,82,56,26,27.1,8.8,3.1,8.0,39.4,1.4,3.6,37.7,1.1,1.4,79.7,0.7,1.9,2.6,1.9,1.3,0.7,0.1,2.7,16.0,0,0,4.2
Jason Caffey,GSW,25,80,44,36,17.8,7.3,2.8,5.8,48.5,0.0,0.0,0.0,1.6,2.5,65.5,2.0,2.3,4.3,0.8,1.3,0.3,0.3,2.3,14.0,4,0,-1.0
Jason Kidd,PHX,25,82,56,26,38.0,11.6,4.4,10.5,41.6,0.9,2.8,31.3,2.0,2.5,79.9,1.3,4.9,6.2,9.1,3.2,2.0,0.3,1.7,36.4,30,4,3.7
Jason Lawson,ORL,23,17,6,11,4.6,1.5,0.5,0.9,60.0,0.0,0.0,0.0,0.5,0.6,80.0,0.5,1.1,1.6,0.3,0.1,0.2,0.2,0.8,5.2,0,0,0.9
Jayson Williams,NJN,30,65,35,30,36.1,12.9,4.9,9.9,49.8,0.0,0.1,0.0,3.0,4.5,66.6,6.8,6.8,13.6,1.0,1.5,0.7,0.8,3.6,33.6,39,0,2.3
Jeff Grayer,GSW,32,5,3,2,6.8,2.0,0.8,2.2,36.4,0.4,1.2,33.3,0.0,0.0,0.0,0.0,0.8,0.8,0.4,0.8,0.4,0.0,1.4,4.0,0,0,-0.8
Jeff Hornacek,UTA,35,80,60,20,30.8,14.2,5.0,10.4,48.2,0.7,1.6,44.1,3.6,4.0,88.5,0.8,2.6,3.4,4.4,1.7,1.4,0.2,2.2,27.8,1,0,5.8
Jeff Nordgaard,MIL,25,13,6,7,3.7,1.4,0.4,1.4,27.8,0.0,0.0,0.0,0.6,0.7,88.9,0.3,0.8,1.1,0.2,0.2,0.2,0.0,0.5,3.3,0,0,0.4
Jerald Honeycutt,MIL,23,38,15,23,13.9,6.4,2.4,5.8,40.7,0.8,2.0,37.7,0.9,1.5,62.1,0.7,1.7,2.4,0.9,1.3,0.5,0.2,2.2,11.5,0,0,0.5
Jermaine O'Neal,POR,19,60,35,25,13.5,4.5,1.9,3.9,48.5,0.0,0.0,0.0,0.8,1.5,50.6,1.3,2.0,3.4,0.3,0.9,0.3,1.0,1.7,11.7,2,0,0.2
Jerome Kersey,SEA,36,37,27,10,19.4,6.3,2.6,6.3,41.6,0.0,0.3,10.0,1.1,1.8,60.0,1.5,2.1,3.6,1.2,1.0,1.4,0.4,2.8,16.9,0,0,3.4
Jerome Williams,DET,25,77,35,42,16.9,5.3,2.0,3.7,52.4,0.0,0.0,0.0,1.4,2.2,65.1,2.2,2.7,4.9,0.6,0.8,0.7,0.1,1.9,13.8,6,0,1.7
Jerry Stackhouse,DET,23,79,32,47,32.2,15.8,5.4,12.3,43.5,0.6,2.5,24.1,4.5,5.7,78.7,1.3,2.0,3.4,3.1,2.8,1.1,0.7,2.2,27.2,0,0,-0.2
Jim Jackson,GSW,27,79,24,55,38.6,15.7,6.0,14.0,43.0,0.8,2.4,31.9,2.9,3.6,81.2,1.6,3.4,5.1,4.8,3.3,1.0,0.1,2.4,29.0,3,0,-3.8
Jim McIlvaine,SEA,25,78,57,21,15.5,3.2,1.3,2.9,45.3,0.0,0.0,0.0,0.6,1.0,55.6,1.2,2.1,3.3,0.2,0.7,0.3,1.8,3.1,13.0,1,0,2.0
Jimmy Oliver,WAS,28,1,0,1,10.1,5.0,2.0,4.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,8.9,0,0,3.0
Joe Dumars,DET,35,72,34,38,32.3,13.1,4.6,11.0,41.6,2.2,5.9,37.1,1.8,2.1,82.5,0.2,1.3,1.4,3.5,1.2,0.6,0.0,1.4,20.9,1,0,0.4
Joe Kleine,CHI,36,46,33,13,8.6,2.0,0.8,2.3,36.8,0.0,0.0,0.0,0.3,0.4,83.3,0.6,1.1,1.7,0.7,0.6,0.1,0.1,1.4,5.0,0,0,-0.8
Joe Smith,PHI,22,79,23,56,29.7,14.6,5.9,13.5,43.4,0.0,0.1,0.0,2.9,3.7,77.5,2.5,3.4,6.0,1.2,2.0,0.8,0.6,3.3,25.9,15,0,-5.3
Joe Stephens,HOU,25,7,0,7,5.2,3.9,1.4,4.0,35.7,0.4,1.4,30.0,0.6,0.9,66.7,0.4,0.4,0.9,0.1,0.3,0.3,0.0,0.3,5.7,0,0,-1.7
Joe Wolf,DEN,33,57,8,49,10.9,1.5,0.7,2.1,33.1,0.0,0.2,20.0,0.1,0.2,50.0,0.6,1.6,2.2,0.5,0.4,0.4,0.1,1.6,6.0,0,0,-1.4
John Crotty,POR,28,26,16,10,14.5,3.7,1.1,3.5,32.2,0.2,0.8,30.0,1.2,1.3,94.1,0.2,1.1,1.2,2.4,1.6,0.4,0.0,1.1,8.5,0,0,-1.4
John Starks,NYK,32,82,43,39,26.7,12.9,4.5,11.5,39.3,1.6,4.8,32.7,2.3,2.9,78.7,0.6,2.2,2.8,2.7,1.7,1.0,0.1,2.5,21.6,0,0,1.1
John Stockton,UTA,36,64,51,13,29.0,12.0,4.2,8.0,52.8,0.6,1.4,42.9,3.0,3.6,82.7,0.5,2.0,2.6,8.5,2.5,1.4,0.2,2.2,30.0,17,0,7.8
John Thomas,TOR,22,54,17,37,9.9,2.8,1.0,2.1,48.7,0.0,0.0,0.0,0.8,1.0,75.9,0.9,1.1,2.0,0.3,0.9,0.4,0.2,1.8,6.7,0,0,0.0
John Wallace,TOR,24,82,16,66,28.8,14.0,5.7,11.9,47.8,0.0,0.0,50.0,2.6,3.6,71.7,1.4,3.1,4.5,1.3,2.1,0.8,1.2,2.9,25.3,5,0,-5.8
Johnny Newman,DEN,34,74,11,63,29.5,14.7,4.6,10.8,43.1,0.5,1.4,34.3,4.9,6.0,82.0,0.7,1.2,1.9,1.9,2.0,1.0,0.3,2.8,21.9,0,0,-6.5
Johnny Taylor,ORL,24,12,4,8,8.9,3.2,1.1,3.1,35.1,0.1,0.2,50.0,0.9,1.3,68.8,0.3,0.8,1.1,0.1,0.7,0.3,0.2,1.8,5.2,0,0,0.7
Jon Barry,LAL,28,49,39,10,7.6,2.5,0.8,2.1,36.5,0.4,1.2,29.5,0.6,0.6,93.1,0.2,0.6,0.8,1.0,0.4,0.5,0.1,0.7,6.1,0,0,0.4
Jud Buechler,CHI,30,74,55,19,8.2,2.7,1.1,2.4,48.3,0.3,0.9,38.5,0.0,0.1,50.0,0.3,0.7,1.0,0.7,0.3,0.3,0.2,0.6,6.1,0,0,0.2
Juwan Howard,WAS,25,64,32,32,39.9,18.5,7.2,15.5,46.7,0.0,0.0,0.0,4.0,5.6,72.1,2.5,4.5,7.0,3.3,2.9,1.3,0.4,3.5,33.8,11,0,-0.7
Karl Malone,UTA,34,81,61,20,37.4,27.0,9.6,18.2,53.0,0.0,0.1,33.3,7.8,10.2,76.1,2.3,8.0,10.3,3.9,3.0,1.2,0.9,2.9,48.3,41,0,7.2
Kebu Stewart,PHI,24,15,6,9,7.5,2.7,0.8,1.7,46.2,0.0,0.0,0.0,1.1,1.7,64.0,0.6,1.5,2.1,0.1,0.5,0.3,0.1,0.9,6.2,0,0,1.7
Keith Askins,MIA,30,46,32,14,14.8,2.4,0.8,2.7,32.0,0.5,1.6,28.4,0.3,0.4,63.2,0.6,1.6,2.2,0.6,0.6,0.6,0.3,2.3,8.0,0,0,0.8
Keith Booth,CHI,23,6,4,2,2.8,1.7,0.3,1.0,33.3,0.0,0.2,0.0,1.0,1.0,100,0.3,0.3,0.7,0.2,0.5,0.0,0.0,0.5,2.2,0,0,-0.7
Keith Closs,LAC,22,58,12,46,12.8,4.0,1.6,3.6,44.9,0.0,0.0,0.0,0.8,1.3,59.7,1.1,1.8,2.9,0.3,0.7,0.2,1.4,1.3,12.1,0,0,-1.9
Keith Van Horn,NJN,22,62,32,30,37.6,19.7,7.2,16.9,42.6,1.1,3.6,30.8,4.2,4.9,84.6,2.3,4.3,6.6,1.7,2.6,1.0,0.4,3.5,31.8,10,0,2.3
Kelvin Cato,POR,23,74,41,33,13.6,3.8,1.3,3.1,42.8,0.0,0.0,0.0,1.2,1.7,68.8,1.2,2.2,3.4,0.3,0.6,0.4,1.3,2.2,12.8,1,0,-0.9
Kendall Gill,NJN,30,81,42,39,33.8,13.4,5.2,12.0,42.9,0.3,1.2,25.7,2.8,4.0,68.8,1.4,3.4,4.8,2.5,1.5,1.9,0.8,3.3,29.5,1,0,0.6
Kenny Anderson,BOS,27,61,33,28,30.5,12.2,4.4,11.0,39.8,0.9,2.6,35.6,2.5,3.2,78.9,0.6,2.2,2.8,5.7,2.3,1.4,0.0,2.2,26.1,6,0,0.3
Kerry Kittles,NJN,24,77,40,37,36.5,17.2,6.6,15.0,44.0,1.4,3.4,41.8,2.6,3.2,80.8,1.7,3.0,4.7,2.3,1.4,1.7,0.5,2.0,31.5,7,0,1.9
Kevin Edwards,ORL,32,39,23,16,12.4,3.8,1.5,4.2,34.5,0.2,0.4,40.0,0.8,0.9,85.7,0.5,0.9,1.4,1.0,0.8,0.7,0.0,0.7,8.3,0,0,-0.4
Kevin Garnett,MIN,22,82,45,37,39.3,18.5,7.7,15.8,49.1,0.0,0.2,18.8,3.0,4.0,73.8,2.7,6.9,9.6,4.2,2.3,1.7,1.8,2.7,44.6,45,1,1.9
